Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
8/26/88,0,17.6,26.8,35.9,10.8,5.91,48.47
8/27/88,0,19.5,27.2,34.9,11.4,9.09,43.52
8/28/88,8.07,14.6,22.8,31.1,14.9,0.1,26.23
8/29/88,1.81,14.2,15.2,16.3,14.2,0.03,2.1
8/30/88,0,14.1,16.9,19.6,15.5,0,4.03
8/31/88,0,16.1,20.8,25.6,17.5,0,11.75
9/1/88,22.38,17.4,23.9,30.3,17.4,0.24,24.38
9/2/88,17.98,17.2,22.9,28.7,18.1,0.04,16.83
9/3/88,2.5,17.1,20.4,23.7,18.1,0,7.53
9/4/88,0,11.5,19.2,26.8,13.7,0.32,18.26
9/5/88,0,11.4,17.9,24.4,9.9,0.8,19.39
9/6/88,0,11.5,19.1,26.8,9.6,1.08,24.35
9/7/88,0,12.7,20.4,28.1,8.8,2.68,27.6
9/8/88,0,13.5,22.1,30.7,7.7,3.91,35.15
9/9/88,0,14.4,24.1,33.7,9.4,4.27,43.2
9/10/88,0,14.6,23.9,33.1,8.1,5.06,41.97
9/11/88,0,14.1,23.4,32.7,9.1,4.76,38.94
9/12/88,0,14.8,24,33.2,8.2,6.05,41.52
9/13/88,0,13.7,22.6,31.5,11,2.89,34.42
9/14/88,0,13.3,21.5,29.8,15.3,0.8,24.2
9/15/88,0,16.6,23.7,30.8,16.6,0.65,27.4
9/16/88,1.67,16.6,24.3,32.1,15,1.74,30.88
9/17/88,0,16.4,24.8,33.2,13.8,3.45,38.82
9/18/88,38.66,17.7,20.6,23.5,17.7,0.47,8.96
9/19/88,16.53,13.6,19.8,26,17.2,0.85,12.64
9/20/88,0,11.7,17.8,23.9,6.6,2.6,20.62
9/21/88,0,12.7,20.8,29,16.8,0.74,19.45
9/22/88,4.42,16.3,22.6,28.9,17.9,1.14,18.15
9/23/88,15.04,15.9,22.9,29.9,16.1,0.76,25.26
9/24/88,0,10.1,18.3,26.4,11.8,0.68,24.46
9/25/88,0,9.8,18.4,26.9,11.5,0.7,22.77
9/26/88,0,12.6,21.4,30.2,12.1,1.03,30.98
9/27/88,0,15.1,23.5,31.9,12.9,3.42,35.67
9/28/88,0,16.5,24.1,31.8,12.9,3.62,33.55
9/29/88,0,12.7,20.8,29,7.2,3.56,28.56
9/30/88,0,7.6,14.1,20.5,5,1.71,16.41
10/1/88,0,7.5,15.2,22.9,6.1,1.6,19.23
10/2/88,0,8.3,16.8,25.4,6.1,1.03,24.07
10/3/88,0,7.2,15,22.8,5.4,1.67,19.3
10/4/88,0,6.9,15.7,24.4,4.8,1.82,23.02
10/5/88,0,7.6,16.5,25.5,6.1,1.05,23.83
10/6/88,0,7.2,16.4,25.6,5.7,0.62,25.06
10/7/88,0,8.2,16.7,25.2,8.9,0.54,20.53
10/8/88,0,9.3,14.8,20.2,9.8,0.62,11.72
10/9/88,0,6.9,15.9,24.9,7.8,0.61,20.66
10/10/88,0,6.7,14.3,21.8,8.1,0.36,15.43
10/11/88,0,7.3,16,24.7,3.1,1.17,25.16
10/12/88,0,6.5,15.5,24.6,3.2,2.51,23.06
10/13/88,0,6.4,15.6,24.8,3,2.74,23.77
10/14/88,0,9.4,18.2,27.1,5.7,4.05,27.22
10/15/88,0,11.4,20.6,29.9,8.9,2.35,33.09
10/16/88,0,11.6,20.6,29.6,11.1,1.72,29.41
10/17/88,0,12.2,21.5,30.9,10.1,2.84,33.31
10/18/88,0,10.5,21.7,33,5.6,2.56,44.47
10/19/88,0,5.9,13.6,21.3,5.6,1.85,15.58
10/20/88,0,5.7,15,24.3,8.8,1.85,18.39
10/21/88,0,9.8,15.8,21.7,10.4,0.45,12.74
10/22/88,0,10.8,17.7,24.6,11.7,0.6,16.85
10/23/88,0,12.5,19.9,27.2,11.1,0.95,22.9
10/24/88,0,5.6,13,20.3,-1.2,3.88,18.68
10/25/88,0,5.4,15.4,25.3,2.9,2.71,25.31
10/26/88,0,7.8,17.2,26.5,5.7,2.24,23.21
10/27/88,0,9.8,15.7,21.7,8,0.86,15.4
10/28/88,0,8.1,19,30,3.1,0.99,37.52
10/29/88,0,5.5,10.4,15.3,-0.5,3.19,10.85
10/30/88,0,6.8,16.4,26,8.4,1.13,22.27
10/31/88,0,9.1,11.4,13.8,10.6,0.22,1.86
11/1/88,0,5.7,15.5,25.3,3.8,0.8,24.79
11/2/88,0,6,16.4,26.8,-0.1,3.41,29.97
11/3/88,0,9,18.3,27.5,-0.1,5.35,31.84
11/4/88,0,9,18.4,27.7,0.3,5.07,31.33
11/5/88,0,4.2,13.9,23.6,-0.7,3.33,21.86
11/6/88,0,2.2,10.3,18.4,-4.9,3.23,16.77
11/7/88,0,2.5,14.1,25.7,-2.8,3.69,27.8
11/8/88,0,6.9,16,25.2,-0.4,3.91,25.89
11/9/88,0,5.8,17.1,28.4,3.8,2.63,31.5
11/10/88,0,3.2,15,26.7,1.8,2.18,28.01
11/11/88,0,3,10.3,17.5,0.7,2.28,13.84
11/12/88,0,6.4,13.1,19.8,5.5,3.15,10.53
11/13/88,0,4.8,12,19.2,-2.9,2.92,17.74
11/14/88,0,5.1,16.1,27.1,0.2,3.52,30.18
11/15/88,0,8.4,18.5,28.7,4.8,2.58,32.75
11/16/88,0,-3.1,6.8,16.7,-5.6,2.08,15.71
11/17/88,0,-3.7,4.5,12.8,-11.6,2.3,12.5
11/18/88,0,-0.7,7.5,15.7,-6.5,2.71,14.06
11/19/88,0,0.8,11.9,23.1,-4.6,1.29,24.94
11/20/88,4.09,-5.2,-1.7,1.8,-3.7,0.47,2.18
11/21/88,0,-5.2,2.3,9.8,-5.3,0.66,7.9
11/22/88,0,-2.6,5.5,13.7,-6.8,1.5,12.12
11/23/88,0,-2,8.5,19,-9.3,1.72,19.47
11/24/88,0,1.3,12.6,23.9,-9.2,4.14,26.79
11/25/88,0,3.5,13.9,24.3,-8,4.66,27.18
11/26/88,0,3.7,10.5,17.4,-1,1.62,14.71
11/27/88,0,-1.9,5.5,12.9,-5.3,0.96,11.63
11/28/88,0.79,-5.5,1.7,8.8,-8.3,0.81,8.26
11/29/88,0,-3.6,5.7,15.1,-10.2,2.03,14.66
11/30/88,0,-5.3,3.1,11.5,-9.3,1.81,9.94
12/1/88,0,-6,3.5,13.1,-10.3,1.47,11.67
12/2/88,0,-3.6,6.9,17.4,-10.6,2.17,17.04
12/3/88,0,-1.3,8.4,18.1,-7.7,2.69,16.97
12/4/88,0,-0.4,10,20.5,-5.3,2.41,19.88
12/5/88,0,-1.1,6.2,13.6,-4.5,2.02,10.45
12/6/88,0,-0.7,8.1,16.9,0.8,0.87,11.82
12/7/88,0,-0.1,8.6,17.3,-1.9,0.44,13.71
12/8/88,2.4,-4,2,8,-2.7,0.46,4.32
12/9/88,2.35,-6.1,-4.3,-2.5,-7.6,0.44,2.04
12/10/88,0,-4.9,-0.3,4.3,-2.7,0.49,3.67
12/11/88,2.82,0,2.7,5.4,0.5,0.35,2.47
12/12/88,0,-2.6,2.6,7.9,-1.1,0.31,4.02
12/13/88,0,-3.1,5.1,13.3,-2.1,0.6,10.01
12/14/88,0,-1.1,8.3,17.7,-2.5,1.01,15.97
12/15/88,0,-1.9,7.1,16.1,-4.3,1.32,13.94
12/16/88,0,-6.3,-1.4,3.6,-9.3,0.93,5.11
12/17/88,0,-6.8,1.4,9.6,-7.6,0.62,8.06
12/18/88,0,-4.4,4.2,12.9,-7.2,1.08,11.27
12/19/88,0,-0.9,7.6,16.2,-3.8,1.98,13.92
12/20/88,0,2.8,10.1,17.4,-5.2,3.97,14.31
12/21/88,0,-2.6,5.8,14.2,-6.8,1.63,12.69
12/22/88,0,-3.7,7,17.7,-1.1,0.79,16.12
12/23/88,0,-2.2,5.6,13.3,-11.7,1.54,13.6
12/24/88,0,-1.7,8,17.8,-9.7,2.7,17.54
12/25/88,0,-2.2,5.1,12.4,-10.6,2.49,12.02
12/26/88,0,-0.6,8.3,17.2,0.6,1.29,13.32
12/27/88,0,3,10.6,18.2,-1.2,1.27,11.68
12/28/88,0,-8.6,-0.6,7.5,-13.3,1.26,8.55
12/29/88,0,-9.1,-1.4,6.3,-12.8,1.02,7.47
12/30/88,0,-5.1,1.6,8.4,-9.6,1.27,8.08
12/31/88,0,-5.4,3.8,13,-15,1.73,13.46
1/1/89,0,-3.8,5.8,15.5,-10.4,2.3,14.51
1/2/89,0,-2.3,7.7,17.8,-8.7,2.54,16.84
1/3/89,0,4.6,11.2,17.9,-4.8,4.16,16.25
1/4/89,0,4,9.5,15,-6.5,3.55,13.84
1/5/89,0.52,7.1,12.9,18.7,1.2,2.71,14.6
1/6/89,0,1.9,10.2,18.6,-2.2,2.05,16.14
1/7/89,0,1,10.4,19.8,-6.2,2.02,19.96
1/8/89,0,-3.2,3.1,9.5,-13.9,2.81,10.15
1/9/89,0,-9.5,-1,7.5,-17.8,1.64,8.93
1/10/89,0,-9.7,1.6,13,-17.6,1.49,13.41
1/11/89,0,-2,8.3,18.6,-13.7,3.36,19.06
1/12/89,0,-2.5,9.6,21.7,-10.2,2.39,22.93
1/13/89,0.45,-4.2,0.4,5,-14.8,2.37,6.74
1/14/89,0.98,-8.2,-3.9,0.4,-9.7,0.28,3.94
1/15/89,0,-6.9,5,17,-9.9,0.6,17.16
1/16/89,0,-6.5,2.6,11.6,-11.8,1.55,11.04
1/17/89,0,-6.4,4.2,14.7,-10,1.35,13.61
1/18/89,0,-2.5,9.2,21,-13.7,2.56,23.21
1/19/89,0,-3.3,7.2,17.7,-10.2,2.05,17.67
1/20/89,0,-3.1,7,17.1,-6.8,1.89,16.3
1/21/89,0,-4.4,3.7,11.8,-10.3,1.79,10.85
1/22/89,0,-5.4,4.7,14.7,-9.2,1.67,13.35
1/23/89,0,0.6,8.9,17.2,-3.7,2.13,14.22
1/24/89,0,0.7,11.3,22,-3,1.56,22.36
1/25/89,0,0.8,10.4,20.1,3.3,0.91,17.59
1/26/89,0,-0.3,8.9,18.1,1.4,0.38,15.15
1/27/89,4.82,-0.9,4.8,10.4,-5.6,1.43,8.07
1/28/89,7.14,0,1.8,3.6,-0.6,0.17,4.22
1/29/89,0,-0.7,5.7,12,0.1,0.2,8.09
1/30/89,0,-1.4,5.2,11.9,-2.1,0.65,8.67
1/31/89,0,-0.9,9,18.9,-5.2,1.2,18.24
2/1/89,0,3.5,13.7,23.9,-5.9,3.98,26.77
2/2/89,0,4.4,12.7,21,0.2,2.06,17.95
2/3/89,0,-14.1,-2.6,9,-8.2,0.69,5.45
2/4/89,0,-15.9,-12.1,-8.3,-20.7,0.75,1.96
2/5/89,0,-16.3,-11.6,-6.9,-21.9,0.87,2.56
2/6/89,0,-15.9,-11.4,-6.8,-21.4,0.85,2.38
2/7/89,0,-13.8,-10.1,-6.5,-17.6,0.84,2.34
2/8/89,0,-9.1,-3.7,1.7,-16,1.41,5.08
2/9/89,0,-8.2,-1.5,5.2,-14.4,1.53,6.84
2/10/89,0,-7.8,0,7.9,-11.6,1.51,7.94
2/11/89,0,-2.4,8.8,20,-5.2,2.26,17.98
2/12/89,0,-0.9,8.1,17.2,-4.5,2.11,14.78
2/13/89,1.07,0.5,5.9,11.2,1.7,0.13,5.5
2/14/89,0,-0.5,8.9,18.2,-0.6,0.15,16.36
2/15/89,0.99,-0.6,2.6,5.9,2.3,0.06,1.16
2/16/89,10.06,-1.1,3,7,1.1,0.05,1.38
2/17/89,12.03,-1.2,0.4,2,0.2,0.05,0.61
2/18/89,0.81,1,3.1,5.2,2.4,0.01,0.96
2/19/89,0,1.3,3.9,6.5,2.3,0.18,2.08
2/20/89,0,2.7,7.4,12,5,0.09,4.61
2/21/89,0,0.3,4.8,9.4,0.9,0.2,4.12
2/22/89,0,-0.6,5.7,11.9,-2,0.57,9.01
2/23/89,0,-3.7,5.1,13.9,-3.3,0.42,11.1
2/24/89,0,-3.8,5,13.7,-2.4,0.54,10.07
2/25/89,0,-0.6,10.2,21,1.3,0.54,18.06
2/26/89,0,2.9,16.3,29.6,-0.4,0.92,37.66
2/27/89,0,2.5,11.5,20.4,2.9,0.75,15.08
2/28/89,0,1.4,7.9,14.4,0.7,0.53,9.42
3/1/89,2.04,1.1,3.3,5.5,1.9,0.11,1.65
3/2/89,1.4,1.3,4.7,8.1,4,0,2.27
3/3/89,0,6.5,14,21.5,2.1,0.33,19.2
3/4/89,0,-9.8,6.2,22.2,-6,1.3,22.69
3/5/89,1.17,-11.4,-8,-4.7,-13.7,0.42,2.31
3/6/89,0,-11.5,-4.7,2.2,-14.5,0.91,4.9
3/7/89,0,-9.6,0.1,9.9,-11.5,0.96,9.49
3/8/89,0,-3.9,5.8,15.6,-6.5,1.57,13.83
3/9/89,0,-0.1,11.7,23.5,-4.4,2.21,24.55
3/10/89,0,3.6,14.7,25.8,-2.9,3.27,28.55
3/11/89,0,5,17.3,29.6,-0.9,3.4,35.29
3/12/89,0,7.5,20.9,34.3,-2.7,4.94,50.33
3/13/89,0,6.6,20.4,34.2,-2.1,3.01,49.49
3/14/89,0,6.6,17.3,28,2,2.05,30.05
3/15/89,0,2.9,16.1,29.4,-8.7,4.65,38.2
3/16/89,0,2.3,9.8,17.4,-7.6,3.42,16.61
3/17/89,0,2.7,14.5,26.3,2.7,1.61,27.87
3/18/89,0,4.9,18.2,31.5,-4.6,1.67,42.53
3/19/89,0,3.5,10,16.4,-5.1,3.19,14.38
3/20/89,0,7.6,17.5,27.4,4.1,3.22,28.03
3/21/89,2.14,-5.5,3.4,12.3,-3.4,0.41,6.93
3/22/89,0,-5.2,1.2,7.6,-5.6,0.63,6.9
3/23/89,0,-2.4,9.1,20.6,-2.3,0.76,19.76
3/24/89,0,2.9,15.4,27.8,-2.8,2.26,33.19
3/25/89,0,7.5,18.1,28.7,-3.9,4.83,35.72
3/26/89,0,8.6,18.9,29.1,1.2,2.31,35.83
3/27/89,5.12,12.2,20.4,28.6,6.5,1.88,31.44
3/28/89,4.66,9.9,16.2,22.5,9.8,0.51,12.34
3/29/89,0,8.8,16.5,24.2,7.2,0.91,20.68
3/30/89,0,8,18.4,28.8,2.4,1.88,34.4
3/31/89,0,3.7,13.1,22.5,1.8,1.41,21.23
4/1/89,0,3.6,11.4,19.3,1.2,1.6,16.09
4/2/89,0,7.6,19.2,30.8,1.8,2.8,39.4
4/3/89,0,9.8,19.4,29,-3.1,5.41,36.31
4/4/89,0,6.7,17.5,28.3,0,3.8,33.19
4/5/89,0,4.4,12.1,19.8,-2.1,3.12,17.97
4/6/89,0,4.6,13.1,21.5,-1.7,3.22,20.37
4/7/89,0,9.2,18.6,28,-2.1,6.06,32.99
4/8/89,0,9.5,20.3,31.1,-0.8,5.68,39.95
4/9/89,0,3.5,11.3,19.1,-2.5,3.72,16.63
4/10/89,0,0.1,7.8,15.5,-3.8,1.78,12.77
4/11/89,0,-0.5,5,10.5,-5.9,1.73,8.7
4/12/89,0,0.5,9.4,18.4,-1.7,2.78,15.1
4/13/89,0,4.8,7.9,10.9,4.4,0.22,5.01
4/14/89,0,4.6,6.7,8.8,5.3,0.38,2.27
4/15/89,0,6.6,16.7,26.7,2.5,1.05,30.07
4/16/89,0,8,18.8,29.7,1,3.44,36.26
4/17/89,0,12.3,22.7,33.1,0.5,6.69,46.07
4/18/89,0,11.5,21.9,32.2,5.6,2.85,41.49
4/19/89,0,10.6,19.7,28.8,7.1,2.98,30.99
4/20/89,0,11.1,19.6,28.1,9.2,2.01,27.75
4/21/89,0,13.2,23.3,33.3,11.2,1.66,39.74
4/22/89,0,15,25.6,36.2,9.4,5.07,49.78
4/23/89,0,15.9,26.7,37.4,7.4,6.13,55.56
4/24/89,0,19,27.5,36,5.3,11.12,53.06
4/25/89,0,15,23.5,32,10.2,3.26,35.75
4/26/89,0,13.3,23.3,33.3,1.1,4.11,45.98
4/27/89,0,14.2,23.9,33.6,3.1,8.32,46.66
4/28/89,0,6.4,17.5,28.6,-8.3,6.24,36.35
4/29/89,0,7.8,18.9,30,-4.8,5.89,39.09
4/30/89,0,7.1,14.3,21.6,0.8,3.41,19.53
5/1/89,0,6.7,15.3,23.8,4.4,1.74,21.33
5/2/89,0,6.4,12.6,18.8,5.3,1.88,12.64
5/3/89,0,11.3,22.1,32.8,7.9,1.3,44.48
5/4/89,0,12.6,18.2,23.9,13,0.65,14.36
5/5/89,0,7.3,19,30.7,9.2,1.71,32.34
5/6/89,0,8.2,18,27.8,2.8,2.55,30.77
5/7/89,0,11,19.5,27.9,10,1.68,24.12
5/8/89,0,12.4,23.6,34.8,10.7,2.68,43.65
5/9/89,0,16.9,27.8,38.7,7.6,6.01,61.25
5/10/89,0,12.1,19.4,26.7,8.3,3.29,23.67
5/11/89,0.93,12.2,17.9,23.5,7.3,2.74,20.23
5/12/89,2.89,12.4,15.1,17.8,14.3,0.04,4.09
5/13/89,3.55,11,17.3,23.6,12.9,0.22,12.07
5/14/89,1.33,10.4,20,29.6,5.3,0.62,36.5
5/15/89,0.75,10.8,20.2,29.7,10.4,1.42,33.24
5/16/89,23.49,13,20.3,27.6,14,0.55,21.9
5/17/89,7.98,13,22.4,31.9,11.9,0.29,41.13
5/18/89,0.93,11.2,18,24.7,9.2,0.87,22.83
5/19/89,0,12.4,21.7,31,5,3.95,38.01
5/20/89,0,15.2,25.3,35.4,4.3,3.29,52.25
5/21/89,0,16.6,23.3,30,16.2,0.81,23.72
5/22/89,0,17.2,27.3,37.5,10.2,3.86,56.53
5/23/89,0,19.1,25.8,32.5,14.9,1.45,33.74
5/24/89,0,20.6,29.7,38.8,11.8,3.28,59.18
5/25/89,0,18.6,29.1,39.6,-0.4,14.43,67.22
5/26/89,0,15.5,26.4,37.4,3,5.07,59.26
5/27/89,0,13.4,20.8,28.2,7.3,4.26,28.3
5/28/89,0,13.7,20.3,26.9,13.6,4.62,19.66
5/29/89,0,19.6,26.9,34.2,12.9,6.62,39.88
5/30/89,0,20.4,27.7,35.1,13.1,8.94,41.85
5/31/89,0,18.6,27.3,35.9,11.9,6.31,46.5
6/1/89,5.47,16.1,25.1,34.1,14.9,1.77,37.48
6/2/89,18.1,16.1,22.2,28.3,15.9,0.88,22.68
6/3/89,32.96,14,19.9,25.7,15.6,0.45,12.05
6/4/89,26.22,14.8,21.6,28.4,16.4,0.43,14.28
6/5/89,0,11.7,17.8,23.9,13.4,0.59,12.68
6/6/89,0,12,18.7,25.3,13,1.16,17.92
6/7/89,0,15.9,24.3,32.8,15.6,1.77,37.26
6/8/89,0,15.2,22,28.7,12.4,1.77,26.89
6/9/89,6.97,15.7,21.8,27.9,13.7,1.05,24
6/10/89,5.18,16,17.6,19.3,15.6,0.13,5.31
6/11/89,4.25,14.7,21.6,28.5,17.4,0.09,15.17
6/12/89,17.58,15.7,24,32.2,16.2,1.25,33.62
6/13/89,19.34,15,23.4,31.9,16.1,0.67,26.28
6/14/89,0,12.9,18.2,23.5,14.3,0.87,11.28
6/15/89,0,13.5,18.1,22.7,11.9,1.67,13.5
6/16/89,0,13.5,19.2,24.9,12,1.68,16.69
6/17/89,0,15.1,24.8,34.5,12.2,3.34,41.33
6/18/89,0,18.7,27.2,35.6,14,4.09,45.4
6/19/89,0,18.3,25.7,33.2,15,2.75,35.82
6/20/89,0,20.1,27.1,34,16,5,37.17
6/21/89,0,20,27.3,34.7,13.5,6.85,42.07
6/22/89,1.17,15.5,25.6,35.7,12.2,5.12,45.59
6/23/89,0,14.1,17.5,21,12.7,1.65,9.28
6/24/89,0,14.8,22.1,29.4,16.2,1.18,22.43
6/25/89,0,17.2,23.9,30.5,16.2,1.12,26.12
6/26/89,0,17.8,24.2,30.5,16.1,1.83,26.67
6/27/89,0,18,25.5,33,15.8,2.34,33.14
6/28/89,0,18,25.2,32.4,16.3,3.22,31.02
6/29/89,3.17,19.1,26.7,34.2,15.4,4.25,37.46
6/30/89,0,19.6,25.7,31.9,16,3.7,30.18
7/1/89,0,19.5,26.3,33,15.6,4.9,33.85
7/2/89,0,20.8,30,39.1,12.7,8.36,58.73
7/3/89,0,20.2,29.8,39.4,14.1,2.29,61.54
7/4/89,0,18.6,26.1,33.6,14.4,3.71,37.38
7/5/89,0,17.7,25.5,33.3,13.7,5.51,37.08
7/6/89,0,19.1,26.7,34.3,11.2,7.6,42.67
7/7/89,0,18.3,26.7,35.2,9.8,8.07,47.33
7/8/89,0,18.2,26.1,34,10.5,6.22,42.65
7/9/89,0,19.2,26.1,33,14.2,5.17,35.39
7/10/89,4.09,19.7,27.1,34.5,14.8,3.84,40.94
7/11/89,1.54,20.4,27.4,34.3,16.1,5.43,37.71
7/12/89,0,21.5,28.6,35.8,14.8,8.26,43.22
7/13/89,0,20.4,28.9,37.4,14.6,5.51,49.31
7/14/89,0,20,26.7,33.5,16.8,3.42,33.95
7/15/89,4.26,19,26.1,33.3,16.4,2.46,34.57
7/16/89,0,20.2,26.9,33.6,15.3,4.25,36.88
7/17/89,0,21.5,28.9,36.3,14.4,8.81,46.29
7/18/89,0,24.3,32.1,39.9,11.6,16.04,62.36
7/19/89,0,20,27.8,35.6,15,7.86,40.45
7/20/89,0.45,19.5,26.1,32.6,11.5,8.21,36.53
7/21/89,0,17.7,24.6,31.5,10.9,7.17,33.25
7/22/89,0,17.1,23.3,29.6,10.4,7.55,29.28
7/23/89,3.08,16.9,24.7,32.5,11.9,3.51,36.76
7/24/89,2,18.1,23.5,29,13.4,4.91,25.54
7/25/89,0.26,17.6,23.2,28.8,14.4,2.9,24.61
7/26/89,0,17.2,23.7,30.1,13.8,2.55,28.77
7/27/89,0,18,24.1,30.3,15.3,1.9,26.89
7/28/89,0,18.4,24.6,30.7,15.7,1.76,28.04
7/29/89,0,19.8,26.5,33.2,15.4,4.71,34.55
7/30/89,0,21,27.6,34.2,14.6,7.99,39.57
7/31/89,0,20.1,27.6,35,13.5,8.4,41.57
8/1/89,0,20.6,28.1,35.5,14,8.04,43.1
8/2/89,1.62,21.6,28.2,34.9,16.5,6.26,38.76
8/3/89,8.48,20.1,27.2,34.3,18.2,2.13,34.48
8/4/89,0,20.9,28.3,35.8,17,3.74,38.69
8/5/89,13.06,21.8,29.2,36.7,16,8.25,43.57
8/6/89,11.74,19.5,28.2,36.9,16.3,1.36,45.66
8/7/89,6.45,17,24.3,31.6,17.3,0.94,28.91
8/8/89,0,14,18.9,23.8,15.2,0.46,11.87
8/9/89,0,13.8,20.1,26.4,12.8,1.34,19.39
8/10/89,0,14.3,21.8,29.3,10.9,4.53,27.67
8/11/89,0,17,24.8,32.6,13.9,3.79,35.72
8/12/89,0,18.4,24.2,30.1,14.8,4.2,27.25
8/13/89,11.95,18.1,23.3,28.6,15.8,1.49,21.04
8/14/89,2.97,17.7,22.2,26.6,17.9,0,14.19
8/15/89,0,16.2,22.1,28.1,16.6,0.02,19.84
8/16/89,0.56,16.6,23.6,30.7,16.1,0.17,28.85
8/17/89,3.4,18.3,25.3,32.2,16.2,1.9,32.98
8/18/89,0,18.4,24.9,31.4,17.7,1.61,28.12
8/19/89,0.87,18.5,25.6,32.7,17.1,1.17,31.56
8/20/89,0,21.2,27.9,34.6,16.5,5.32,38.36
8/21/89,5.52,20.6,26.4,32.1,17.4,2.15,31.1
8/22/89,17.93,18.2,24,29.7,19.2,0.8,17.07
8/23/89,1.1,18.5,24.5,30.6,18.6,1.25,23.6
8/24/89,0,19.5,26.1,32.7,17.4,2.78,31.14
8/25/89,1.55,18.9,24.8,30.6,16.5,2.39,25.64
8/26/89,0,19,25.9,32.9,16.8,2.07,32.56
8/27/89,0,19.2,26.4,33.5,16.1,2.72,34.38
8/28/89,4.11,19,25.9,32.7,17.7,1.49,30.19
8/29/89,13.15,19.1,25.8,32.6,18.8,0.44,29.78
8/30/89,0,19.4,25.9,32.4,18.8,0.97,28.66
8/31/89,0.4,20,26.6,33.2,17.1,2.08,35.42
9/1/89,0,20.8,27.6,34.3,17,5.39,35.58
9/2/89,10.01,19.1,27.2,35.4,17.8,1.68,38.72
9/3/89,0,19.4,25.6,31.9,18.9,1.37,26.13
9/4/89,0,19.4,26.9,34.4,15.6,3.09,37.31
9/5/89,0,20.1,27.3,34.5,14.3,6.25,40.66
9/6/89,0,18.9,26.6,34.2,14.5,6.03,37.69
9/7/89,0,19,26.5,34.1,14.2,4.48,37.98
9/8/89,4.36,19.5,26.8,34.2,16.7,3.11,35.7
9/9/89,1.18,18.7,26.4,34.1,16.6,2.93,38.19
9/10/89,0.76,14.1,18.9,23.7,13.4,1.98,13.36
9/11/89,15.07,14,18.2,22.3,15.2,0.58,9.44
9/12/89,23.31,13.9,17.7,21.5,15.4,0.02,8.98
9/13/89,44.2,7.5,15.2,22.9,14.4,0.22,4.9
9/14/89,0,7.4,9.3,11.2,7,0.79,3.13
9/15/89,0,7.7,15.6,23.5,8.8,0.91,18.42
9/16/89,0,9.9,18.6,27.4,9.7,1.23,25.96
9/17/89,0,11.6,20.5,29.5,8.6,2.44,30.47
9/18/89,0,11.9,20.3,28.7,9.9,2.46,27.75
9/19/89,0,13.5,21.2,28.8,12.1,2.83,24.71
9/20/89,0,13.2,21,28.9,12.1,2.25,26.45
9/21/89,0,13.3,21,28.7,11.4,2.61,26.29
9/22/89,2.85,13.8,21.3,28.8,13.6,2.23,22.66
9/23/89,0,9.1,16.7,24.4,6.8,1.91,22.35
9/24/89,0,3.3,10,16.8,-0.4,2.28,13.89
9/25/89,0,3.4,12.4,21.3,0.1,2.43,18.99
9/26/89,0,6.7,16.5,26.3,4.9,1.66,24.51
9/27/89,0,7,15.9,24.8,4.1,1.89,23.86
9/28/89,0,7.2,15.7,24.2,4.8,2.15,22.01
9/29/89,0,8.5,17.5,26.6,4.8,2.88,26.23
9/30/89,0,9.3,19.8,30.2,5.4,3.37,34.72
10/1/89,0,11.3,21.1,30.9,6,4.28,34.91
10/2/89,0,12.2,22.9,33.6,2.8,5.86,45.45
10/3/89,0,10.7,18.1,25.5,8.2,2.08,21.02
10/4/89,0,10.2,19.6,29,8.5,1.79,28.95
10/5/89,0,11.3,19.6,28,11,1.83,25.9
10/6/89,0,12.1,20.7,29.4,13.5,2.1,24.22
10/7/89,0,8.7,16,23.2,6.8,1.95,18.13
10/8/89,0,7.8,15.6,23.4,5.1,1.67,20.1
10/9/89,0,7.9,17.4,26.9,5.9,2.8,25.84
10/10/89,0,10.9,19.7,28.6,6.2,3.83,29.95
10/11/89,0,11.9,21.2,30.5,4.6,4.95,34.72
10/12/89,0,11.7,21.7,31.8,1.9,6.88,40.67
10/13/89,0,10.5,21.8,33.1,2,6.29,44.46
10/14/89,0,11.5,22.2,32.9,3.8,5.9,42.9
10/15/89,0,11.1,21.5,32,5.2,3.42,40.14
10/16/89,0,8.8,20.3,31.8,5.3,2.62,38.1
10/17/89,0,4,11.3,18.5,2.2,1.96,12.86
10/18/89,0,3.2,8,12.8,-0.1,1.39,8.63
10/19/89,0,-2.3,4.4,11.2,-4.5,1.36,8.94
10/20/89,0,-2.4,7.7,17.8,-5.6,1.33,16.17
10/21/89,0,1.5,13.9,26.3,-5.4,3.34,30.5
10/22/89,0,9.7,19.2,28.6,1.8,5.56,32.84
10/23/89,0,8.8,18.5,28.3,2,5.07,30.75
10/24/89,0,7.9,18,28.1,3.7,3.6,30.45
10/25/89,0,8.7,19.2,29.8,6.1,1.82,34.84
10/26/89,0,11.6,19.5,27.4,10.3,1.59,24.7
10/27/89,0,12.6,19.5,26.3,11.6,1.43,20.02
10/28/89,0,11.6,17.6,23.5,11.6,0.41,13.54
10/29/89,0,13.8,19.7,25.7,12,0.67,19.85
10/30/89,0,2.3,14,25.8,1.8,1.18,28.6
10/31/89,0,0,6.8,13.7,-8,2.75,12.52
11/1/89,0,1.3,10.5,19.7,-6.9,2.66,19.97
