Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
3/6/84,76.64,7.9,13.9,20,13.4,0.01,3.48
3/7/84,2.48,-0.4,5.3,11.1,2.3,0.71,4
3/8/84,0,-3,5.8,14.5,-4.1,0.69,12.82
3/9/84,0,-0.3,9.9,20.2,-0.5,1.37,17.37
3/10/84,0,-3.2,5.6,14.3,-6.5,0.64,12.75
3/11/84,0,-0.2,9.2,18.5,-2.4,0.84,16.59
3/12/84,0,2.1,12,21.8,1.5,0.82,19.54
3/13/84,2.96,6.1,14.5,23,9.3,0.63,18.33
3/14/84,0,8.1,17.1,26.1,12.6,0.26,17.9
3/15/84,0,10.2,19.6,29,11,0.51,28.06
3/16/84,0,11.9,19.5,27.1,10.8,0.87,23.68
3/17/84,0,10.6,19.5,28.3,12.4,0.43,26.41
3/18/84,0,9.5,19,28.4,12.8,0.35,26.9
3/19/84,0,10.9,19.1,27.4,13,0.61,22.6
3/20/84,41.97,10.9,18.9,26.8,14.3,0.65,18.48
3/21/84,1.03,0.8,9.4,18,4.5,0.91,5.06
3/22/84,0,4,12.4,20.7,1,0.91,19.72
3/23/84,0,6.5,15.8,25.1,5.7,0.89,23.08
3/24/84,0,8.1,17.9,27.6,6.2,0.88,28.8
3/25/84,3.18,11.4,17.9,24.4,13.4,1.12,14.68
3/26/84,0,4.7,13.6,22.5,7.6,0.54,17.43
3/27/84,0,8.8,16.3,23.9,10,1.09,19.2
3/28/84,4.19,14.9,20.9,27,17.3,0.61,14.41
3/29/84,0,8.4,17.7,26.9,10.2,1.64,19.56
3/30/84,0,1,10,19.1,2.7,0.31,14.68
3/31/84,0,1.7,11,20.3,1.7,0.35,17.89
4/1/84,0,5,14.2,23.5,2.9,1.43,21.91
4/2/84,0,5.5,14.3,23.2,3.8,1.16,20.49
4/3/84,54.1,10.1,17.6,25.2,9.4,1.23,22.11
4/4/84,8.56,13.4,18.3,23.1,14.6,0.74,11.24
4/5/84,0,7.4,15,22.6,5.7,1.97,19.25
4/6/84,0,2.4,10.7,19.1,3.8,0.1,13.9
4/7/84,0,5.7,14.4,23.2,4.5,0.78,21.18
4/8/84,0,8.7,16.4,24.1,5.9,1.05,22.78
4/9/84,36,13,17.2,21.5,11.4,0.91,14.57
4/10/84,0,8.6,17,25.5,12.7,0.69,17.45
4/11/84,0,8.6,14.4,20.3,9.9,1.14,10.24
4/12/84,0,6.5,13.3,20.1,9.5,0,10.9
4/13/84,0,9.8,16.8,23.7,11.9,0.02,14.59
4/14/84,0,13,20.6,28.2,13.8,0.68,24.64
4/15/84,0,5.8,16,26.1,10.1,0.33,21.34
4/16/84,0,5.9,13.4,20.9,4.8,1.27,15.84
4/17/84,0.88,4.7,12.4,20.1,5.8,0.26,14.01
4/18/84,0,5.6,13.1,20.7,4.9,1.15,16.08
4/19/84,0,10.3,17.9,25.5,8.4,1.04,24.99
4/20/84,0,17,22,27,14.5,2.01,20.85
4/21/84,0,16.9,22.7,28.6,16.7,1.09,20.09
4/22/84,0,19.5,24.6,29.8,18,1.7,22.19
4/23/84,18.35,14,20.1,26.3,14.9,1.62,16.3
4/24/84,0,4.4,14,23.6,4.8,0.85,20.7
4/25/84,0,7.2,17.2,27.3,6.7,0.88,27.71
4/26/84,0,7.7,18.2,28.8,9.5,0.12,28.02
4/27/84,2.01,15.7,22,28.2,15.6,1.17,24.18
4/28/84,0,20.3,24.9,29.5,20.2,0.69,17.37
4/29/84,0,19.2,24.6,29.9,19.2,1.02,18.98
4/30/84,0,17.2,23.7,30.2,17.9,0.97,24.09
5/1/84,0.44,16.1,22.8,29.5,16.8,1.26,21.04
5/2/84,0,16.6,22.3,28,16.2,0.58,20.21
5/3/84,0,17.9,22.6,27.4,19.4,0.74,13.71
5/4/84,18.09,12.2,20.4,28.5,19,0,13.81
5/5/84,0,13.2,21.5,29.7,14.7,0.25,26.3
5/6/84,0,14.9,22.7,30.6,20.5,0.16,20.6
5/7/84,0,21.7,26.7,31.6,22.2,0.14,19.93
5/8/84,0,20.4,26.3,32.1,21,1.23,22.02
5/9/84,6.72,6.4,15.7,25,11.9,0.89,13.06
5/10/84,0,5.7,15.3,24.8,6,0.07,23.25
5/11/84,0,8,17.9,27.8,8.7,0.32,27.43
5/12/84,0,9.3,19.6,29.9,11.4,0.03,30.65
5/13/84,0,12.7,21.7,30.6,14.8,0.68,27.84
5/14/84,0,13.9,23.4,32.8,16.3,0,33.45
5/15/84,4.79,15.1,24.2,33.3,17.6,1.18,29.84
5/16/84,0,8.7,19.4,30,10.3,2.22,28.49
5/17/84,0,8.7,18.1,27.5,7.3,1.07,26.09
5/18/84,0,10.1,18.9,27.8,10.5,0.64,24.05
5/19/84,0,10.8,20.1,29.4,12.8,0.54,27.38
5/20/84,0,13.9,21.7,29.6,14.9,1.01,24.89
5/21/84,6.47,17.9,23.7,29.5,18.1,0.65,22.4
5/22/84,179.88,16.9,22.7,28.6,20.3,0.35,13.82
5/23/84,15.64,17,19.8,22.5,18.6,0.47,5.08
5/24/84,0,18,24.3,30.5,19.1,0.89,22
5/25/84,0.71,18.7,25.4,32.2,19.4,0.32,24.77
5/26/84,0.02,18.5,24.5,30.4,20.6,0,19.24
5/27/84,0,18.5,25.7,32.8,19.8,0.4,29.04
5/28/84,0.01,18.3,25.1,32,19.7,0.05,25.98
5/29/84,3.87,18.3,24.8,31.4,19.4,1.05,21.73
5/30/84,0,7.2,16.1,25.1,11,2.42,15.02
5/31/84,0,4.4,12.9,21.4,5,0.06,16.96
6/1/84,0,6.5,15.6,24.7,6.3,0,22.36
6/2/84,0,9.5,18.9,28.3,9.1,0.35,28.96
6/3/84,0,10.8,20.5,30.1,12.3,0,29.55
6/4/84,0,13.1,22.6,32.1,15,0.7,31.53
6/5/84,0,12.4,22.5,32.6,16,0,31.65
6/6/84,0,15.4,24.1,32.9,17.5,0,31.38
6/7/84,0,17.3,24.7,32.2,19.5,0,25.96
6/8/84,0,18.1,25.7,33.2,19.6,0.2,30.4
6/9/84,0.45,18.1,25.5,32.8,18.7,1.17,30.58
6/10/84,3.23,17.7,25,32.4,18.7,0.14,28.4
6/11/84,0,17.2,24.8,32.3,18.5,0.02,29.03
6/12/84,0.14,18.1,26.1,34.1,19,0.45,33.74
6/13/84,17.09,16.6,25.6,34.5,19,0,33.31
6/14/84,0,18.2,25.5,32.8,19.2,0.41,29.07
6/15/84,8.25,19,26.5,34,19.8,0.38,31.93
6/16/84,5.98,18.6,24.6,30.7,20.4,0,19.89
6/17/84,10.97,18.1,25.4,32.7,20.3,0.02,26.77
6/18/84,0,19,25.5,32,20,0.75,25.37
6/19/84,0,19.7,26.2,32.7,20.4,0.61,26.01
6/20/84,0.09,20.2,27.4,34.7,21,0.29,32.02
6/21/84,1,20.3,27.9,35.5,21.2,0.67,33.87
6/22/84,20.67,20.3,27.9,35.5,21.6,0.01,32.67
6/23/84,0,20.9,27.8,34.8,21.3,1.03,31.2
6/24/84,29.45,20.4,26.9,33.3,21.4,0.67,25.12
6/25/84,0,21,27.1,33.3,21.4,1.97,25.19
6/26/84,0,14.7,24.8,35,16.2,0.46,40.08
6/27/84,0,16.3,24.7,33.1,15.5,1.39,35.42
6/28/84,0.78,18.3,25.8,33.3,18.5,1.01,33.09
6/29/84,0,20.1,26.8,33.5,20.4,0.32,29.21
6/30/84,7.62,18.5,24.2,29.9,20.5,0,16.14
7/1/84,0,17.7,24.2,30.7,19.5,0.11,21.58
7/2/84,21.39,19.3,25,30.6,19.9,0.52,21.03
7/3/84,0,19.7,26.9,34.1,20.6,0.06,31.5
7/4/84,0,19.6,26.3,33.1,21.2,0,25.37
7/5/84,0,19.9,26.9,33.9,21.2,0,29.09
7/6/84,0,19.2,26.2,33.2,20.5,0.62,26.74
7/7/84,10.84,19.1,26,33,20.7,0,26.22
7/8/84,8.73,19,26.6,34.2,20.7,0.05,28.26
7/9/84,0,19.6,26.2,32.7,21.2,0.04,24.42
7/10/84,0,20.4,27.8,35.2,21.6,0.22,32.37
7/11/84,0,21,28.2,35.4,21.8,0.17,34.1
7/12/84,0,22.5,28.9,35.4,22.2,2.04,32.84
7/13/84,18.34,19.3,24.6,29.8,21.3,0,14.57
7/14/84,0,19.5,26.4,33.4,21,0,26.18
7/15/84,5.27,21.4,27.6,33.8,21.6,0.99,26.39
7/16/84,3.12,20.3,26.9,33.6,21.9,0,26.82
7/17/84,25,19.9,25.9,31.9,21.8,0,21.13
7/18/84,0,21.1,26,30.9,21.8,0,18.11
7/19/84,29.78,19.5,24.8,30.1,20.4,0.73,17.3
7/20/84,0,19.7,25,30.4,19.9,1.14,20.17
7/21/84,0,19.3,25.6,31.9,20.2,0.07,24.53
7/22/84,0,19.8,26.1,32.4,20.7,0.46,24.94
7/23/84,0,18.7,25.9,33.2,19.6,0.33,28.94
7/24/84,0,19.7,25.5,31.3,20.4,0.19,21.14
7/25/84,17.08,19.4,26.1,32.9,21.2,0.01,25.59
7/26/84,0.72,19.9,26.6,33.4,21.1,0.36,27.33
7/27/84,0,20,26.7,33.5,20.7,0.03,28.33
7/28/84,0,19.7,26.8,33.9,21.1,0,27.7
7/29/84,1.05,18.1,24,29.9,20.5,0.86,16.76
7/30/84,38.34,19,22,24.9,19.3,0.92,8.91
7/31/84,0.47,18.1,22.6,27,19.4,0.41,13.45
8/1/84,20.4,19.3,24.5,29.7,20.6,0,18.36
8/2/84,75.09,18.9,22,25,21.2,0,5.48
8/3/84,52.85,18.7,22.3,26,20.8,0.03,8.08
8/4/84,0,18.8,25.4,32,21.6,0,22.51
8/5/84,4.59,18.7,25.3,31.9,21.1,0,23.39
8/6/84,7.94,19,25.8,32.6,21.9,0,23.14
8/7/84,0,18.4,25.5,32.6,21.1,0,24.55
8/8/84,0,18.9,26,33.1,20.4,0,29.09
8/9/84,0,19,25.1,31.2,20.8,0,21.6
8/10/84,0.72,19.2,25.9,32.5,20.7,0.04,24.64
8/11/84,4.36,20.3,26.5,32.8,21.2,0.55,24.44
8/12/84,4.79,19.4,24.2,29,21.3,0,11.24
8/13/84,24.51,18.5,24.8,31,21.1,0,18.37
8/14/84,1.25,18,24.6,31.1,21,0,20.32
8/15/84,7.47,18.4,24.3,30.3,21,0,18.08
8/16/84,0,20,26.1,32.3,21.1,0.84,23.94
8/17/84,0,20.1,26.8,33.4,21.8,0,27.51
8/18/84,0.88,19.8,26.4,33,21.7,0,24.6
8/19/84,0,19.9,26.4,32.8,21.7,0,25.11
8/20/84,0,19.9,26.4,32.9,21.2,0,27.4
8/21/84,11.49,20.3,26.2,32.1,21.3,0.9,22.82
8/22/84,0,19.9,26.2,32.5,21.3,0,23.68
8/23/84,0,20.4,26.7,32.9,21,0.31,26.82
8/24/84,9.94,20,25.9,31.8,21,0.75,23.07
8/25/84,0,20.1,25.8,31.6,20.3,1.03,23.82
8/26/84,0,20.8,26.4,32,20.9,0.97,23.14
8/27/84,52.33,20.6,26.2,31.9,21.8,0.01,21.2
8/28/84,1.11,18.6,24.6,30.5,20.8,0.06,18.16
8/29/84,0.05,19,25.4,31.8,20.2,0,24.7
8/30/84,0,18.4,24.8,31.2,20.5,0,21.25
8/31/84,0,18.4,25.4,32.3,20.3,0.12,26.29
9/1/84,0,18.6,26.2,33.8,20.7,0,28.58
9/2/84,0,18.5,26.4,34.4,20.2,0.48,31.94
9/3/84,0,19.2,26.7,34.3,21.1,0,30.73
9/4/84,1.98,19.5,26.3,33.1,20.5,0.68,27.31
9/5/84,1.74,14.6,20.7,26.7,18.5,0.56,12.62
9/6/84,0,13.9,21.1,28.2,15.1,0.79,21.61
9/7/84,0,14.5,21.8,29.1,14,1.36,25.46
9/8/84,0,15.6,22.5,29.3,15,0.74,23.15
9/9/84,0,13.8,22.3,30.9,16,0.01,26.82
9/10/84,0,15.7,22.7,29.7,16.7,0.11,24.52
9/11/84,0,17.7,24.4,31.2,19.5,0.26,22.82
9/12/84,1.37,18.3,24.7,31.1,20.9,0.5,20.26
9/13/84,0,18.3,25.8,33.2,20.6,0.01,27.29
9/14/84,0,18.8,26.5,34.2,21.2,0,29.86
9/15/84,0,19.3,26.6,33.9,21.6,0.01,28.56
9/16/84,0.48,15.3,24.4,33.6,18.1,1.88,28.83
9/17/84,0,15.7,22.5,29.3,14,3.09,22.67
9/18/84,0,13.5,20,26.5,12,3.26,18.77
9/19/84,0,15.5,21.5,27.6,14.1,3.25,19.02
9/20/84,0,13.5,20.4,27.2,14.4,0.87,18.06
9/21/84,0,12.8,21.5,30.3,13.7,0.06,28.08
9/22/84,0,14.7,23.1,31.6,15.8,0.6,30.15
9/23/84,0,18.2,24.5,30.7,18.7,0.08,23.15
9/24/84,0,15.4,23.7,32.1,18.6,1.14,27.17
9/25/84,0,15,23.5,32.1,18.1,0,28.86
9/26/84,0,14.4,23.1,31.8,16.4,0.19,29.91
9/27/84,0,13,23.2,33.4,15.3,0.72,36.33
9/28/84,0,15.6,24.2,32.7,16.3,2.34,31.72
9/29/84,0,12.4,21.1,29.7,14.6,1.47,23.69
9/30/84,0,11.5,19.3,27.1,11.7,1.42,20.61
10/1/84,0,5.1,14.4,23.8,7.6,0.56,18.52
10/2/84,0,1.2,11.7,22.2,3.7,0.19,19.41
10/3/84,0,1.5,12.6,23.7,3.4,0,22.29
10/4/84,0,3.6,14.9,26.3,5,0.21,27.16
10/5/84,0,7,17,27.1,8.7,0.01,26.65
10/6/84,0,8.1,18.7,29.2,13.4,0,24.93
10/7/84,0,13.1,21,29,15.3,0.01,23.65
10/8/84,0,13.9,21.7,29.6,16.1,0,24.46
10/9/84,2.87,14.9,22,29.1,17.9,0,20.84
10/10/84,0,14.3,22.1,29.8,16.6,0.77,23.54
10/11/84,0,13.6,21.8,30,14.5,1.28,26.76
10/12/84,0,12.9,21.5,30,13.8,0.78,27.11
10/13/84,0,11.6,20.7,29.8,14.1,0.04,27.14
10/14/84,0,12.6,21.7,30.8,13.9,0.8,30.16
10/15/84,4,12.8,21.7,30.6,16.2,0.21,28.53
10/16/84,20.97,18.1,22.3,26.5,19.9,0.01,9.84
10/17/84,0,19.2,25.1,31.1,20.9,0.37,20.48
10/18/84,0,18.5,23.9,29.3,18.9,0.77,20.28
10/19/84,0,18.8,24.7,30.6,19.5,0.96,23.14
10/20/84,0,17.9,24.2,30.5,18.9,0.46,23.65
10/21/84,5.07,18.6,24.2,29.8,19,0.89,21.85
10/22/84,0.04,19.3,24.5,29.8,20,0.31,19.18
10/23/84,0,19.6,25.2,30.8,20,0.8,21.85
10/24/84,0,17,23.8,30.5,19.1,0,22.64
10/25/84,0,14.9,22.9,30.8,17.7,0.02,25.26
10/26/84,0,14.5,21.9,29.4,16.1,0.38,23.32
10/27/84,0,14.5,22.3,30.2,15.5,0.46,26.66
10/28/84,17.29,18.7,23.3,27.9,20.3,1.01,13.54
10/29/84,10.18,20.3,24.3,28.4,21.4,0.14,12.2
10/30/84,0.67,18,23.4,28.8,20.1,0.42,14.44
10/31/84,0,15.8,22.8,29.9,18.6,0,20.09
11/1/84,0,16.9,23.7,30.6,17.9,0.82,24.28
11/2/84,0,16.7,22.7,28.7,17.1,1.35,20.34
11/3/84,2.92,16,19.6,23.1,14.3,3.04,10.47
11/4/84,3.56,16.1,18.8,21.4,14.4,2.83,7.5
11/5/84,0,11.5,18.5,25.6,13.1,0.08,17.7
11/6/84,0,7.2,14.6,22.1,8.5,2.05,14.65
11/7/84,0,-0.4,9.8,20.1,0.5,0.09,18
11/8/84,0,1.4,10.2,18.9,0.1,0.97,16.83
11/9/84,0,1.7,11.3,21,1.6,0.93,18.92
11/10/84,0,5.1,14.3,23.5,8.7,1.16,18.35
11/11/84,6.65,3.6,14.5,25.5,10.2,2.08,15.69
11/12/84,0,2.2,9,15.8,1.9,1.01,10.65
11/13/84,0,-1.8,6.3,14.4,-0.5,0.31,10.59
11/14/84,0,-2.4,7.9,18.1,-2.7,0.47,16.99
11/15/84,0,3.1,12.3,21.5,1.2,2.06,20.61
11/16/84,0,10.8,18,25.2,11.3,1.82,18.61
11/17/84,0,2.8,11.2,19.6,6.5,0.91,10.72
11/18/84,0,8.3,15.4,22.5,5.4,2.99,19.24
11/19/84,17.73,15.2,20.8,26.4,16.4,1.95,15.41
11/20/84,0,8.1,14.5,20.8,8.6,1.7,10.61
11/21/84,0,6.6,10.2,13.8,1.6,2.97,8.9
11/22/84,0,-1,5,11,-2.1,1.07,7.25
11/23/84,0,-3.8,5.1,14,-5,0.63,12.31
11/24/84,0,-4,7.3,18.6,-2.2,0.1,14.71
11/25/84,0,-1,10.3,21.6,1.1,0.95,19.06
11/26/84,0,4.8,14.3,23.8,5.6,1.83,21.11
11/27/84,0,11.5,17.8,24.2,12.2,2.08,16.52
11/28/84,36.59,5.2,13.7,22.1,12.3,0.31,7.14
11/29/84,0,-3.1,5.2,13.6,-0.9,0.34,9.99
11/30/84,0,0.1,8.2,16.3,-0.4,1.14,14.02
12/1/84,0,4.8,14,23.2,10.2,0.32,14.63
12/2/84,0,7.8,14.3,20.8,10.1,0,11.98
12/3/84,3.56,11.7,18.4,25.1,13.7,0.39,15.28
12/4/84,0,3.6,11.7,19.8,3.3,0.99,12.22
12/5/84,64.64,2.8,6.3,9.7,2.1,0.45,6.99
12/6/84,1.33,2.6,8.4,14.1,7.8,0.28,2.79
12/7/84,0,-6.3,1.7,9.7,-6.1,0.81,6.88
12/8/84,0,-6.8,1.9,10.5,-8.1,0.55,10.09
12/9/84,0,-3.8,6.6,17,-1.3,0.63,14.97
12/10/84,0,3.2,11.8,20.4,8.1,0.55,12.23
12/11/84,0,4.4,13.9,23.5,11.1,0,13.75
12/12/84,0,4.6,13.6,22.6,8.7,0.06,15.98
12/13/84,0,7.1,14.6,22.1,13.6,0.54,10.94
12/14/84,0,9.9,17.4,24.8,13.6,0.19,14.71
12/15/84,0,8.6,17.3,26,11.8,0.01,19.76
12/16/84,0,9.8,16.9,23.9,10.4,0.61,17.89
12/17/84,0,7.8,16.5,25.2,12.1,0,17.8
12/18/84,0,7.3,16.1,25,12.8,0,16.53
12/19/84,0,7.4,16.2,25.1,12.4,0,17.04
12/20/84,0,9.5,16.4,23.4,14.6,0,11.79
12/21/84,0,10.8,17.3,23.8,14.6,0,12.59
12/22/84,0,12.2,18.5,24.9,16.5,0.62,13.92
12/23/84,1.58,5.4,14.8,24.1,10.6,1.09,14.12
12/24/84,0,7.1,15.5,23.9,8.2,0.89,18.84
12/25/84,0,11.6,18.2,24.8,15,0.3,13.57
12/26/84,0,6.1,14.4,22.7,9.1,0.44,11.17
12/27/84,0,8.2,15.9,23.5,9.6,1.75,14.87
12/28/84,0,9.5,16.6,23.6,12.2,0.03,12.78
12/29/84,0,10.6,17.4,24.2,14.5,0.02,11.94
12/30/84,0,15,19.7,24.5,16.2,0.85,12
12/31/84,0,13.3,20.1,26.8,15.5,0.56,16.32
1/1/85,1.87,14.5,20.1,25.7,15.6,0.84,15.76
1/2/85,11.73,6.9,15.5,24.1,14.1,0,11.24
1/3/85,10.81,4,7,9.9,6,0.4,2.11
1/4/85,3.3,-2,3.2,8.5,2.4,0.24,1.82
1/5/85,0,-4.7,0.9,6.4,-5.8,0.73,5.44
1/6/85,0,-5.7,2.4,10.4,-4.6,0.42,8.38
1/7/85,0,-5.3,4.6,14.5,0.7,0.3,9.76
1/8/85,0,-3.2,7,17.2,2.1,0,11.77
1/9/85,0,-5.2,4.8,14.7,-1.2,0,10.53
1/10/85,0,-3.6,6.2,16,0,0.31,12.32
1/11/85,0,3,12.6,22.3,8,0.62,12.85
1/12/85,0,-2,3.1,8.2,-2.8,1.4,3.93
1/13/85,0,-4.7,0.4,5.5,-9.3,1.22,5.96
1/14/85,0,-3.7,2.6,8.8,-7.3,1.41,8.1
1/15/85,0,-2.7,4.5,11.8,-2.9,0.61,8.08
1/16/85,0,-5.7,3.2,12.1,-7.3,0.33,10.8
1/17/85,54.06,-4,6.1,16.1,0.7,0.45,11.82
1/18/85,0,-2.8,5.2,13.2,3.2,0.56,4.26
1/19/85,0,-2.4,5.6,13.6,0.8,0.51,8.69
1/20/85,0,-4.3,6.5,17.3,-0.4,0.62,14.55
1/21/85,0,-17.1,-8.9,-0.6,-18.7,0.61,2.5
1/22/85,0,-15.7,-9.4,-3,-17.7,0.65,3.43
1/23/85,0,-10.5,-0.5,9.6,-9.1,0.42,8.96
1/24/85,1.39,-6.2,3,12.2,-6.8,0.09,11.25
1/25/85,3.63,1.3,5,8.6,2,0.71,3.62
1/26/85,0,-6.1,5.4,16.8,-2.8,0.52,12.73
1/27/85,0.75,-7.8,0.6,9.1,-11.8,0.61,9.19
1/28/85,28.39,2.9,9.6,16.4,1.2,2.1,10.45
1/29/85,0,-3.8,4.8,13.5,1.5,0.3,4.73
1/30/85,4.49,-3,5.6,14.2,-1.1,0.72,11.6
1/31/85,26.88,5.3,12.9,20.5,11,0.14,4.13
2/1/85,4.05,14.8,19.8,24.8,14.7,1.06,13.53
2/2/85,16.72,0.9,11.8,22.8,7.1,0.16,6.75
2/3/85,0,-3.9,-0.9,2.1,-2.6,0.57,1.31
2/4/85,0,-4.4,1.3,7,-3.3,0.4,5.12
2/5/85,4.42,-2.2,8.2,18.5,4.9,0.54,12.02
2/6/85,82.85,6.4,13.9,21.3,11.3,0.42,4.61
2/7/85,0.07,0.1,4.5,9,2,0.72,2.79
2/8/85,0,-3.7,3.8,11.3,-6.6,0.92,9.07
2/9/85,0,-5.9,2.9,11.7,-9.5,0.8,10.68
2/10/85,0,-5.2,5.4,16.1,-5.6,0.44,14.77
2/11/85,12.72,5.5,12.2,19,3.3,2.58,14.42
2/12/85,0.49,-1,7.1,15.3,1.3,0.46,5.27
2/13/85,0,-5.1,2.3,9.8,-8.5,1,8.84
2/14/85,0,-3.5,5.1,13.6,-6.1,1.03,12.11
2/15/85,0,-4.3,4.6,13.5,-4.1,0.51,9.16
2/16/85,0,-7.3,2.5,12.2,-7.6,0.1,10.28
2/17/85,0,-6.6,4.1,14.8,-7,0.6,13.97
2/18/85,0,0.5,8.8,17.2,2.7,1.11,10.64
2/19/85,0.44,6.6,14.5,22.5,3.6,2.12,19.4
2/20/85,0,6.8,15.5,24.2,9.3,0.07,18.44
2/21/85,0,6.5,14.8,23.2,6.5,0.55,17.99
2/22/85,0,5.4,14.3,23.3,7.2,0,18.64
2/23/85,0,8.5,16.8,25.2,10.2,0.64,19.24
2/24/85,0,14.5,20.4,26.3,13.3,2.16,19.16
2/25/85,59.19,12.9,17.9,22.9,13.7,0.45,8.73
2/26/85,20.5,13.8,18.4,22.9,15,0.55,9.68
2/27/85,5.84,12.1,17.4,22.6,14.9,0.01,8.87
2/28/85,3.87,5.2,10.8,16.5,8.2,0.79,6.49
3/1/85,4.07,5.5,12.5,19.5,2.7,1.7,16.32
3/2/85,23.81,7.1,10.5,13.9,9.8,0.3,3.83
3/3/85,0,6.7,14.5,22.2,9.5,0.18,14.02
3/4/85,0,8.4,16.6,24.9,10.4,0.52,19.03
3/5/85,1.8,9.9,17.5,25.1,13.8,0.73,14.8
3/6/85,0,3.8,12.2,20.6,3.2,1.76,14.47
3/7/85,0,4.4,13.3,22.3,-0.1,1.46,21.96
3/8/85,0,7.3,15.3,23.3,9.4,0.65,15.7
3/9/85,0,10.6,18.7,26.9,13,0.16,20.38
3/10/85,0,12.6,20,27.3,12.9,1.37,20.81
3/11/85,0,11.9,19.6,27.4,9,2.47,25.41
3/12/85,0,15.8,21.6,27.4,14.7,2.14,20.35
3/13/85,0.88,9,15.1,21.2,11.3,0.94,9.73
3/14/85,0,12.1,20.3,28.5,12.1,1.13,24.79
3/15/85,0.98,8.9,18.8,28.7,10.5,1.87,25.61
3/16/85,1.25,9.1,14.6,20.2,3.4,2.14,16.63
3/17/85,12.24,8.6,11.7,14.8,8.8,0.67,4.92
3/18/85,0,0.6,10,19.4,1,0.18,15.66
3/19/85,0,-2.3,8.5,19.2,-4,0.24,18.64
3/20/85,0,0.1,11,22,-1.8,0.75,22.68
3/21/85,30.67,6.3,14.4,22.4,7.6,1.21,16.79
3/22/85,4.43,11.4,18,24.7,13.2,0.26,14.17
3/23/85,0,5.6,12.7,19.9,8.9,0.22,12.14
3/24/85,0,6.8,15.2,23.6,9.6,0.08,18.14
3/25/85,0,4.6,15,25.4,5.8,0.33,26.29
3/26/85,0,5.8,15.6,25.5,2.5,1.72,26.08
3/27/85,0,4.5,15.3,26,5.7,0.65,26.1
3/28/85,2.51,9.3,16.7,24.1,13.9,0.89,14.68
3/29/85,0,16.4,22,27.6,16.3,0.15,18.92
3/30/85,0,15.8,21.9,28,16.8,0.19,19.55
3/31/85,0.29,15.3,21.6,27.8,17.5,0.76,17.32
4/1/85,4.26,1.2,12.3,23.4,7,0.38,18.84
4/2/85,0,3.4,12.9,22.5,2.3,0.58,21.01
4/3/85,0,-0.4,9.1,18.5,1.3,0.75,15.14
4/4/85,0,5,15.6,26.1,7.2,0.54,24.09
4/5/85,0,12.1,19.2,26.4,12.9,1.21,21.03
4/6/85,20,6.8,15.8,24.8,13.5,0.07,12.26
4/7/85,0,5.3,14.7,24.1,6.1,0.01,22.83
4/8/85,0,8.2,18.1,28.1,6.2,2.62,29.4
4/9/85,0,0.7,11.1,21.4,-0.1,0.05,20.41
4/10/85,0,-0.1,10,20.1,-1.7,0.09,18.56
4/11/85,0,2.2,12.9,23.6,0.4,0.29,23.37
4/12/85,0,7.5,16.6,25.7,9.3,1.89,23.08
4/13/85,0,11.2,18.8,26.4,12.4,0.01,21.21
4/14/85,0,11.5,17.8,24.2,13,0.02,15.97
4/15/85,1.78,12.3,19.5,26.8,14.3,0.02,18.71
4/16/85,24.1,9.8,18.7,27.6,12,0.54,26.1
4/17/85,0,8.1,16.5,25,10.4,0.35,19.98
4/18/85,0,10.7,20.1,29.5,12,0.77,28.27
4/19/85,0,10.8,20.1,29.5,13,0.26,28.31
4/20/85,0,14.2,21.8,29.4,14.6,0.98,25.59
4/21/85,0,10.9,20.2,29.5,13.3,0.53,27.07
4/22/85,0,13,21.9,30.8,13.8,0.75,29.92
4/23/85,0,14.8,21.9,29,14.9,0.08,23.92
4/24/85,4.47,16.1,23.1,30.1,16.9,0.82,25.62
4/25/85,5.14,13.2,19,24.8,16.3,0.3,11.66
4/26/85,0,16.5,22.8,29.1,16.6,1.27,21.44
4/27/85,0,16.8,22.7,28.6,16.9,0.52,22.57
4/28/85,0,19,24.2,29.4,18.2,1.31,21.04
4/29/85,0,18.8,25.5,32.1,19.2,1.44,26.06
4/30/85,0,16.2,24,31.9,16.6,1.08,29.85
5/1/85,0,16.7,22.8,28.9,16.7,1.5,19.98
5/2/85,0.55,17.5,22.3,27,18.4,0.59,14.95
5/3/85,44.76,16.1,21.8,27.5,18,0.46,14.49
5/4/85,0,12.1,17.1,22,14.1,0.08,9.44
5/5/85,0,11.1,19,26.8,9.7,1.77,23.96
5/6/85,0,13.3,21.1,28.8,14,1.13,24.29
5/7/85,0,15.2,22.8,30.4,16.6,0.43,26.59
5/8/85,2.11,18.4,25.1,31.8,17.8,1.18,30.78
5/9/85,8.7,15.8,23.5,31.3,17.8,0.04,26.92
5/10/85,30.28,16.5,21.1,25.8,17.2,0.58,13.1
5/11/85,0,17.2,22.7,28.2,18.2,0.67,17.96
5/12/85,0.12,17,23.2,29.5,18.9,0.3,19.98
5/13/85,0,15.9,23.7,31.5,18.6,0,25.35
5/14/85,0,15.9,23.7,31.5,18.7,0.85,25.75
5/15/85,0,17.2,24.5,31.7,19.2,0.32,25.84
5/16/85,0,10.8,21.4,31.9,15.1,0,26.61
5/17/85,0,13.3,22.2,31,11.7,1.84,32.6
5/18/85,0,10.7,18.7,26.7,10.8,0.79,21.92
