Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
5/14/90,0,21.5,27.4,33.4,21.9,1.42,28.79
5/15/90,0,23.7,28,32.4,22.7,1.91,19.54
5/16/90,0,24.5,28.3,32,22.3,2.18,22.29
5/17/90,0,21.9,26.9,32,22.5,1.09,19.58
5/18/90,2.65,22.8,26.9,30.9,21,1.57,19.32
5/19/90,5.87,22.2,25.2,28.3,22.5,0.91,10.55
5/20/90,0,24.1,27.2,30.4,23,1.76,15.19
5/21/90,0,24,28.2,32.3,23.4,1.09,19.19
5/22/90,0,21.4,28,34.7,22.6,1.35,28.53
5/23/90,0,18.4,24.7,31,19.7,1.27,21.35
5/24/90,0,19.1,24.9,30.7,19.2,0.38,22.41
5/25/90,0,22.6,27.6,32.5,21.6,1.3,25.93
5/26/90,0,21.7,27,32.3,21.2,0.91,24.62
5/27/90,0,22.9,28.1,33.4,22.4,1.63,26.18
5/28/90,0.71,24.4,29.3,34.1,22.7,1.54,26.52
5/29/90,0,19.4,25.3,31.1,21,0.58,21.43
5/30/90,0,21.4,26.4,31.5,22,1.12,19.29
5/31/90,3.94,25.1,28.9,32.8,24.9,1.32,18.86
6/1/90,0,20.4,27.7,35,22.3,1.4,28.84
6/2/90,0,22.4,28.3,34.1,23.5,2.45,25.88
6/3/90,0,25.6,30.1,34.6,23.8,2.72,24.96
6/4/90,20.19,20.8,28.2,35.7,21.6,1.34,33.31
6/5/90,0,21.9,27.2,32.4,22.2,0.17,21.85
6/6/90,0,23.8,29.7,35.6,22.7,1.09,33.72
6/7/90,0,23.7,29.1,34.5,22.4,0.94,29.69
6/8/90,0,23.9,29.4,34.9,22.5,1.24,30.78
6/9/90,0,23,29,35.1,21.7,0.94,34.24
6/10/90,0,22.7,28.9,35.1,21.6,1.8,32.97
6/11/90,0,22,28.3,34.5,21.8,0.81,31.24
6/12/90,0,23.1,29,34.9,22,1.32,32.33
6/13/90,0,24.7,29.8,35,22.9,1.88,31.43
6/14/90,0.7,25.2,30.4,35.6,23.5,1.05,31.37
6/15/90,0,24,30.4,36.7,23.4,0.5,37.63
6/16/90,0,24.2,30.6,37,22.7,1.81,37.65
6/17/90,0,23.3,29.8,36.2,22.4,1.25,35.56
6/18/90,0,24.3,30.4,36.5,22.4,2.4,37.55
6/19/90,0,24.1,30.6,37,21.5,3.42,39.14
6/20/90,0,22.7,29.8,36.8,21.7,1.53,36.87
6/21/90,0,23.5,30.2,37,21.8,2.16,38.12
6/22/90,0,24,30.4,36.7,21.9,2.19,38.65
6/23/90,0,25.2,31.6,38,21.4,4.39,45.02
6/24/90,0,23.3,30.6,37.9,20.1,2.76,41.39
6/25/90,0,24,30.7,37.4,22.2,1.7,39.8
6/26/90,7.72,21.7,29.6,37.4,21.7,1.23,40.91
6/27/90,0,23.2,29.8,36.5,22.6,0.94,38.12
6/28/90,0,22.4,29.7,37,21,1.61,40.94
6/29/90,0,22.5,29.2,35.9,21.5,1.28,36
6/30/90,0,23.1,29.6,36.1,21.1,1.43,39
7/1/90,0,23,28.1,33.3,22.1,1.59,26.17
7/2/90,0,23.9,29.7,35.6,21.8,1.45,37.44
7/3/90,0,23.6,30.5,37.3,21.2,1.65,43.19
7/4/90,0,23.3,30.6,37.8,20.3,2.44,47.3
7/5/90,0,25.3,31.1,37,21.3,3.69,41.37
7/6/90,4.45,23,28.1,33.3,21.9,1.88,25.1
7/7/90,0,23.3,29.2,35.1,22.1,1.28,34.31
7/8/90,0.01,22,27.3,32.6,22.1,0.76,23.59
7/9/90,0,23.1,29.9,36.7,20.2,2.5,41.43
7/10/90,0,23.8,30,36.2,21.7,1.44,37.33
7/11/90,0,23.2,29.9,36.6,22,1.05,39
7/12/90,0,24.6,30.5,36.5,22.4,2.61,37.73
7/13/90,1.26,23.2,28.5,33.9,21.7,2.51,26.91
7/14/90,0,17.1,24.4,31.8,12.1,3.73,36.7
7/15/90,0,18.6,25.4,32.2,12.7,4.31,36.42
7/16/90,8.16,20.8,24.7,28.7,19.6,1.09,17.53
7/17/90,10.33,22.2,24.2,26.3,21.9,0.41,8.34
7/18/90,10.52,20.3,24.4,28.5,22.3,0.28,10.91
7/19/90,2.13,22.7,27.4,32.1,22,1.57,22.72
7/20/90,5.76,21.9,27.2,32.5,21.9,0.35,24.4
7/21/90,1.55,22.2,27.1,32,22.6,0.22,21
7/22/90,0,23.1,28.7,34.3,22.6,0.47,29.96
7/23/90,1.36,24,29.6,35.2,22.8,0.82,32.38
7/24/90,9.52,23.3,26.8,30.4,23,0.43,14.05
7/25/90,2.24,24.1,27.9,31.7,22.9,1.47,20.47
7/26/90,0,22.6,28.4,34.2,21.7,1.69,30.93
7/27/90,0,22.4,28.6,34.9,21.8,1.55,32.41
7/28/90,0,23.8,29.9,36.1,21.3,2.22,37.44
7/29/90,0,24.1,30.1,36,21.7,3.1,36.84
7/30/90,0,24.8,30.6,36.3,21.7,4.07,35.91
7/31/90,19.24,21.9,29.1,36.4,21.8,1.32,35.33
8/1/90,0,23.1,28.5,34,21.3,2.62,30.18
8/2/90,0.82,24.1,29,33.9,22.3,2.35,28.21
8/3/90,0,24,29.1,34.3,23,1.37,25.73
8/4/90,0,24.2,29.8,35.5,22.9,0.98,32.67
8/5/90,0,24.6,30.2,35.7,22,1.56,34.57
8/6/90,0,21.6,28.6,35.6,20.8,2.44,35.35
8/7/90,0,22.4,27.9,33.4,20,3.59,28.53
8/8/90,0,20.1,26.4,32.7,16.8,5.17,31.04
8/9/90,0,20.7,26.9,33.1,16,5.11,34.45
8/10/90,9.69,22.4,28.7,35,19,3.31,36.08
8/11/90,0,21.6,28.3,35,20.6,2.05,33.23
8/12/90,0,22.6,29.1,35.6,20,2.98,38.99
8/13/90,0,22.6,29.4,36.2,19.4,3.87,39.91
8/14/90,0,23.3,29.6,35.9,20.2,2.99,39.35
8/15/90,0,23.5,29.6,35.7,21.3,1.52,37.47
8/16/90,0,24.1,30.5,37,21.8,2.09,42.42
8/17/90,0,22.9,29.8,36.8,21.5,1.33,41.43
8/18/90,0,24.1,29.9,35.6,22.1,2.19,34.38
8/19/90,0,24.4,30.6,36.8,22.3,1.68,42.03
8/20/90,0,23.5,30.6,37.6,22.1,1.36,42.78
8/21/90,0,23.6,30.7,37.8,20.3,2.02,45.76
8/22/90,23.42,23.1,30.6,38,21.7,0.62,45.12
8/23/90,0,23.7,29.8,36,22.3,2.21,36.49
8/24/90,0,24.6,30.2,35.7,22.2,2.43,34.91
8/25/90,0,24.2,30.4,36.6,21.3,2.25,41.35
8/26/90,0,24.9,31.2,37.5,21.4,2.9,44.15
8/27/90,0,24.6,31.4,38.3,19.8,3,46.6
8/28/90,0,24.5,32.3,40,19.9,4.42,53.73
8/29/90,0,24.3,31.2,38,21.5,4.29,44.61
8/30/90,0,24,30.6,37.2,21.5,2.45,39.84
8/31/90,0,24.8,31.4,38.1,20.9,3.56,44.71
9/1/90,7.04,21.9,30.9,39.8,20.4,1.68,54.59
9/2/90,3.46,20.7,28.5,36.4,20.1,0.98,38.34
9/3/90,0,22,28.1,34.3,20.7,2.38,32.83
9/4/90,0.14,22.4,28.6,34.9,21.2,2.18,33.77
9/5/90,10.69,23.3,29.7,36.1,20.2,3.48,39.73
9/6/90,0,22.9,30.2,37.5,20.7,2.42,43.18
9/7/90,0,22.2,29.9,37.6,19.9,2.34,46.53
9/8/90,0,22.6,29.4,36.3,21.1,1.19,39.12
9/9/90,0,23.4,30.2,36.9,21.3,1.42,43.16
9/10/90,36.55,21.5,26,30.4,21.6,0.39,18.84
9/11/90,8.93,21.6,23.8,25.9,21.6,0.84,7.23
9/12/90,0,22,26.1,30.2,20.9,1.01,21.2
9/13/90,0,22,26,30,21.4,0.56,18.41
9/14/90,0.12,23.1,26.3,29.5,22.4,1.05,15.06
9/15/90,0,23.5,28.7,33.8,22.6,1.33,27.5
9/16/90,0,24.2,29.5,34.9,22.7,2.07,28.66
9/17/90,33.44,22.8,27.9,33.1,23,0.39,21.58
9/18/90,3.18,23.3,27.4,31.5,23.4,0.91,17.69
9/19/90,2.97,23.2,28.2,33.1,23,0.82,22.45
9/20/90,11.15,22.9,27.6,32.3,23,0.26,20.03
9/21/90,1.29,23.4,28.3,33.2,23.4,0.83,23.34
9/22/90,0,24,28.9,33.8,23.3,1.29,26.09
9/23/90,0,21.6,25.9,30.3,21.3,2.08,15.22
9/24/90,0,12.3,19.3,26.2,8.7,3.08,23.29
9/25/90,0,13.8,19.7,25.6,8.9,4.67,23.03
9/26/90,0,16,23,29.9,14.1,2.29,26.41
9/27/90,0,18.6,25.4,32.1,18.2,1.81,26.98
9/28/90,0,18.9,25.7,32.5,18.2,1.73,30.1
9/29/90,0,18.1,25.3,32.5,17.4,1.73,32.24
9/30/90,0,18.9,25.7,32.5,16.9,2.49,32.22
10/1/90,0,18.8,25.9,33,17,2.11,35.72
10/2/90,0,20.4,26.4,32.5,18,3.49,30.06
10/3/90,2.94,21.1,26.6,32.1,19.5,2.18,28.06
10/4/90,0,23,27.8,32.7,22.2,1.96,26.54
10/5/90,0,21.7,27.2,32.7,21.7,0.95,23.63
10/6/90,0,21.5,27,32.4,19.8,1.17,27.82
10/7/90,0,23.2,28.5,33.9,22.1,1.38,28.32
10/8/90,0,23.3,28.8,34.2,21.9,1.2,29.82
10/9/90,20.5,15.1,24.5,33.9,21.2,0,26.41
10/10/90,8.63,6.2,11,15.8,7.6,1.05,6.97
10/11/90,0,6,12.8,19.5,4,1.1,15.61
10/12/90,0,7.2,15,22.8,6.4,1.35,19.1
10/13/90,0,8.5,16.5,24.4,7.9,1.07,20.61
10/14/90,0,10.2,18.8,27.4,10.5,1.44,23.81
10/15/90,0,15.3,22.8,30.2,16.8,1.06,27.03
10/16/90,0,17.7,24.6,31.5,18.7,0.81,25.56
10/17/90,0,17.6,24,30.3,17.9,0.8,25.6
10/18/90,12.56,14.4,21.2,28,15.7,1.26,15.08
10/19/90,0,7.7,14.9,22.1,2,2.64,20.43
10/20/90,0,7.9,16.1,24.2,7.4,1.21,21.49
10/21/90,8.06,12.3,20.8,29.4,17.8,1.07,21.68
10/22/90,11.23,7.8,11.6,15.4,9.4,0.77,4.15
10/23/90,0,5.6,12.1,18.5,4,0.95,14.58
10/24/90,0,5.7,13.5,21.4,6.7,0.68,16.51
10/25/90,0,8.9,15.9,23,6.7,1.67,18.98
10/26/90,0,7.3,15,22.6,5.7,1.29,18.43
10/27/90,0,8.1,16,23.9,6.4,1.37,20.8
10/28/90,0,9.4,17.9,26.4,10.8,0.59,21.89
10/29/90,0,10.6,18.9,27.2,12,0.92,22.57
10/30/90,0,11.5,19.2,26.9,12,0.77,21.76
10/31/90,0,11.3,19.1,26.8,12.8,0.57,21
11/1/90,0,10.5,18.7,26.9,12.7,0.22,22
11/2/90,0,12.6,20.1,27.6,14.6,0.43,21.39
11/3/90,0,16.6,22,27.4,17.7,0.65,17.4
11/4/90,6.65,18,23.1,28.2,18.9,0.96,17
11/5/90,2.97,2.3,9.9,17.6,5.7,0.67,3.44
11/6/90,0,4,10.7,17.3,3.3,1.21,12.02
11/7/90,0,6,14,22,8.6,1.24,16.84
11/8/90,19.93,9.8,16.1,22.4,9.1,0.86,16.39
11/9/90,31.24,9.3,10.7,12.1,8.7,0.47,2.6
11/10/90,0,4.5,10.4,16.3,4.8,1,10.02
11/11/90,0,2.9,12.1,21.3,4.6,0.31,17.72
11/12/90,0,5.2,14.4,23.7,6.2,0.62,20.65
11/13/90,0,6,15.1,24.2,7.2,0.62,20.72
11/14/90,0,6.6,15.4,24.3,8.1,0.69,20.37
11/15/90,0,7.8,16.3,24.8,11.1,0.04,19.13
11/16/90,0,12.6,18.9,25.2,15.3,0.15,14.18
11/17/90,0,14,19.8,25.7,15.6,0.19,14.56
11/18/90,0,13.7,18.6,23.4,13.5,0.44,12.15
11/19/90,0,13.7,19.2,24.6,15.4,0.3,13.44
11/20/90,0,15.6,20.9,26.2,17.7,0.14,14.25
11/21/90,0,18,22.4,26.7,17.7,0.32,15.49
11/22/90,0,18.1,22.6,27.1,19.1,0.03,14.26
11/23/90,5.42,16.4,21,25.6,17.2,0.26,10.99
11/24/90,0,6.1,14.4,22.7,7.2,0.3,19.99
11/25/90,0,7.9,16.3,24.6,11.4,0.43,20.55
11/26/90,0,19.9,22.8,25.7,20.1,0.57,9.21
11/27/90,0.02,22,24.1,26.1,19.8,2.98,12.18
11/28/90,0,9.1,18,26.9,14.9,2.03,15.32
11/29/90,0,4.3,10.1,15.9,1.2,2.19,10.76
11/30/90,0,0.5,8.8,17,-3.8,1.28,15.77
12/1/90,0,1.7,9,16.3,2.5,0.49,12.11
12/2/90,0,8.5,15.7,22.8,13.3,0.46,12.14
12/3/90,0,8.4,16.2,23.9,14.3,0.56,11.89
12/4/90,0,-0.1,6.9,13.9,-2.8,1.31,10.67
12/5/90,0,-3,4.6,12.2,-4.3,0.55,10.38
12/6/90,0,-1.5,7.1,15.6,0.8,0.35,11.98
12/7/90,0,5.2,12.4,19.7,5.5,0.68,11.62
12/8/90,0,-3,4.9,12.8,-5,1.19,11.23
12/9/90,0,-2.2,7.5,17.1,-3.9,1.01,15.39
12/10/90,0,0.7,10.1,19.5,-0.2,0.99,17.23
12/11/90,0,3,11.8,20.6,6.3,0.68,14.55
12/12/90,0,10.3,16.7,23,11.4,0.37,15.74
12/13/90,0,13.7,19.7,25.7,13.9,0.44,18.07
12/14/90,0,11.8,16.2,20.5,11.5,0.46,8.41
12/15/90,0,12.5,18.8,25.1,15.2,0.56,15.1
12/16/90,0.8,12.8,18.9,25.1,13.2,0.38,13
12/17/90,0.77,13.7,17.7,21.6,16.8,0.18,4.97
12/18/90,2.14,11.8,18.8,25.7,16.4,0.32,11.53
12/19/90,0,4.9,11.1,17.4,2.2,1.65,13.29
12/20/90,0,4.8,13.1,21.4,7.1,1.3,18.28
12/21/90,0.73,15,18.9,22.8,18,0.27,6.36
12/22/90,0,-6.5,7.7,21.9,0.8,0.25,5.07
12/23/90,0,-8.9,-7.3,-5.7,-8.1,0.25,0.77
12/24/90,0,-8.8,-4.9,-1,-10.5,0.48,2.56
12/25/90,0,-7.7,-1.8,4.1,-11.4,0.95,6.14
12/26/90,7.05,-3.8,1.1,6.1,-3.5,0.22,5.54
12/27/90,35.48,2.4,3.6,4.7,3.6,0,0.49
12/28/90,0.26,3.2,5.9,8.6,4.8,0,2.48
12/29/90,0,6.1,13,19.9,13,0.02,2.8
12/30/90,1.29,5.2,14.2,23.2,14.2,0,7.79
12/31/90,0,-6.5,-1.3,3.8,-4.4,0.27,1.44
1/1/91,0.56,-6.3,-2.2,1.9,-4.8,0.41,2.66
1/2/91,17.78,-1.8,2.1,6,1.8,0.01,1.73
1/3/91,37.34,5,7,9.1,7,0.08,0.77
1/4/91,0,2.6,4.1,5.7,2.6,0.27,0.91
1/5/91,0,3.1,6.9,10.7,5.3,0.03,2.46
1/6/91,4.62,10.3,13.4,16.5,13.4,0,2.25
1/7/91,3.56,2.6,7.7,12.8,7.5,0.06,1.4
1/8/91,0.76,2.8,4.7,6.6,2.7,0.49,2.26
1/9/91,39.54,4.2,6.5,8.9,5.7,0.24,2.47
1/10/91,67.28,7.6,9.5,11.4,9.4,0.03,0.84
1/11/91,15.69,4.9,7.6,10.3,6.8,0.15,1.59
1/12/91,0,0.4,5.3,10.1,2.1,0.4,4.48
1/13/91,0,-0.6,6.1,12.8,0.2,0.24,8.16
1/14/91,9.96,0.5,8.7,17,2.7,0.45,12.71
1/15/91,59.24,8.1,13.6,19,11,0.11,7.72
1/16/91,0,2.8,9,15.1,5.3,0.21,7.38
1/17/91,0,2.5,10.6,18.6,3.8,0.47,14.09
1/18/91,37.04,4.8,11.6,18.4,4.4,0.71,14.4
1/19/91,14.96,7.2,8.2,9.2,7.4,0.16,1.79
1/20/91,0,5.7,9.9,14.2,5.6,0.48,6.73
1/21/91,0,3.7,7.5,11.3,1.4,0.85,5.11
1/22/91,0,-1.4,2.5,6.4,-4,0.82,5.27
1/23/91,0,-0.4,4.6,9.6,-2.2,1.09,7.41
1/24/91,24.64,6.2,9.1,12,5.2,0.34,5.81
1/25/91,0.15,1.2,5.8,10.5,4.8,0,3.26
1/26/91,0,2.3,8.6,14.9,4.9,0.11,7.7
1/27/91,0,5.2,7.9,10.5,6.6,0.25,2.31
1/28/91,0,9.4,14.9,20.4,10.9,0.17,8.14
1/29/91,0,11.7,14.5,17.4,12.7,0.24,4.39
1/30/91,2.37,-0.2,10.4,20.9,8.5,0.05,7.64
1/31/91,2.67,-0.9,1,2.9,-0.8,0.44,1.19
2/1/91,0,-1.2,5.8,12.8,-1.7,0.79,9.6
2/2/91,0,-0.2,8.4,16.9,-0.9,0.78,14.36
2/3/91,0.07,2,10.7,19.3,3.5,0.76,15.2
2/4/91,16.98,7.7,13.5,19.3,11.9,0.41,8.1
2/5/91,21.19,13.6,15.1,16.5,15.1,0,1.13
2/6/91,0,10.5,13.8,17.2,13.1,0,3.7
2/7/91,0,6,12.6,19.2,9.1,0.16,9.61
2/8/91,0,4.7,12.1,19.5,2.8,1.1,16.01
2/9/91,0,3.6,12,20.4,4,0.6,16.33
2/10/91,0,4.7,12.6,20.6,5.5,0.53,15.78
2/11/91,0,7.8,15.7,23.7,7.6,0.68,19.88
2/12/91,0,11.4,16.5,21.6,8.1,2.07,16.16
2/13/91,0,13.7,18.4,23.1,13.2,1.42,14.59
2/14/91,0,10.6,17.9,25.2,7.7,1.75,22.39
2/15/91,0,6.2,13.9,21.6,-0.9,3.54,20.85
2/16/91,0,2.6,6.8,10.9,-10.3,3.75,10.63
2/17/91,2.15,4.2,11,17.8,6.1,0.28,6.62
2/18/91,3.89,17.9,19.9,22,17.2,0.66,6.72
2/19/91,10.97,12,17.9,23.8,16,0.18,9.19
2/20/91,0,7.2,10,12.8,3.5,1.84,5.87
2/21/91,1.85,6.9,9.8,12.6,4,1.33,6.53
2/22/91,2.56,7.7,9.3,10.9,7.5,0.32,1.78
2/23/91,0,3.8,10.3,16.9,6.4,0.09,9.63
2/24/91,0,4.5,11.3,18.2,5,0.34,12.35
2/25/91,0,6.7,13,19.3,10,0.88,9.54
2/26/91,5.51,2.3,5.8,9.3,3.3,0.59,3.04
2/27/91,0,2.7,8.6,14.4,1.8,0.71,10.37
2/28/91,0,6.4,11.1,15.7,4.6,1.24,11.56
3/1/91,18.13,12,15.6,19.1,15,0.11,4.36
3/2/91,0,14.2,20.6,27.1,10.6,1.18,25.55
3/3/91,0.05,6.7,16.2,25.7,9.5,1.61,22.18
3/4/91,0,5,10.8,16.5,3.7,0.95,10.43
3/5/91,0,6.6,16.7,26.9,6.6,1.26,25.96
3/6/91,0,12.9,21.8,30.8,9.1,2.09,35.88
3/7/91,0,13.4,22.6,31.7,12.2,2.29,32.64
3/8/91,0,9.3,15.4,21.4,8,3,11.27
3/9/91,0,7.4,14,20.5,4.2,2.77,15.34
3/10/91,0,6.9,14,21.1,0.3,3.23,19.51
3/11/91,0,6.1,13.8,21.5,4,1.37,19.13
3/12/91,0.37,11.7,17.5,23.4,13.9,1.14,13.33
3/13/91,0,10.8,18.8,26.7,5.3,1.93,29.57
3/14/91,0,8.9,14.7,20.5,2.2,3.6,16.58
3/15/91,0,8.3,10.4,12.6,1.6,3.61,8.05
3/16/91,18.11,7.6,9.4,11.2,6.7,0.54,5.2
3/17/91,15.27,9.9,12.8,15.8,12.8,0.06,1.77
3/18/91,0,7.5,15.7,23.9,8,0.26,20.51
3/19/91,0,6.8,13,19.1,7.2,0.35,11.75
3/20/91,0,9.5,16.6,23.7,10,0.75,18.06
3/21/91,0,15.2,19.2,23.3,17.6,0.32,8.88
3/22/91,0,19.9,22.8,25.6,20.6,0.51,8.4
3/23/91,0,10.8,18.1,25.3,6.8,1.51,24.1
3/24/91,0,10.9,17.4,23.8,6.2,1.41,21.89
3/25/91,0,11.8,19.2,26.5,8.5,1.02,25.72
3/26/91,0,18.2,22.7,27.1,19.9,0.89,11.44
3/27/91,0,21.1,24.3,27.5,19.9,1.71,13.32
3/28/91,1.77,13.8,19.9,26,9.3,1.12,24.62
3/29/91,11.41,11.8,19,26.2,14.1,0.23,10.67
3/30/91,0,7.1,13.1,19.1,6.6,0.92,11.2
3/31/91,0,5.6,11.4,17.3,3.3,1.01,12.01
4/1/91,0,5.5,12.9,20.4,3.3,1.02,16.87
4/2/91,0,8.6,15.8,23,8.3,0.78,18.89
4/3/91,0,13.7,18.1,22.4,13.8,0.33,11.26
4/4/91,0,15.5,20.9,26.3,17.1,0,14.52
4/5/91,42.98,16.7,21.5,26.3,17.9,0.12,13.99
4/6/91,24.21,16.2,17.4,18.7,16.6,0.13,2.03
4/7/91,5.1,16.9,19.7,22.6,18.6,0.07,4
4/8/91,0.27,18.6,22.5,26.4,18.8,0.45,13.15
4/9/91,0,20.2,24.2,28.2,20.3,0.18,13.23
4/10/91,0,17.9,22.8,27.6,15.1,1.61,16.46
4/11/91,1.69,17.7,21.9,26.1,16.5,0.66,15.9
4/12/91,0,19.3,23.3,27.3,21.1,0.74,12.06
4/13/91,3.26,22.7,24.7,26.7,22.4,0.59,6.97
4/14/91,29.1,18.7,23.3,27.8,21,0.1,10.39
4/15/91,10.23,13.1,19.5,25.9,14.9,0.26,18.32
4/16/91,0,15.2,21.2,27.1,14.1,0.53,24.35
4/17/91,3.33,19.3,22.9,26.6,19.9,0.7,9.88
4/18/91,11.09,19.6,23.4,27.1,21.2,0.22,9.1
4/19/91,0,19,23.9,28.9,21,0.16,12.41
4/20/91,3.96,13.1,20.6,28.1,17.5,1.2,12.74
4/21/91,0,11.9,17.9,24,11.3,1.04,15.94
4/22/91,0,14.1,19.4,24.7,16.4,1.12,12.59
4/23/91,0,13.6,21.7,29.8,16.5,0.83,19.1
4/24/91,0,14,19.7,25.4,15.7,0.9,14.52
4/25/91,0,18.1,21.8,25.6,18.8,0.33,11.14
4/26/91,0,20.8,24.9,29,21.4,0.39,14.74
4/27/91,8.25,23,27.1,31.2,23.2,0.94,17.56
4/28/91,0,22.2,26.2,30.2,20.5,0.96,17.52
4/29/91,4.94,14.1,21.4,28.6,19.1,0.27,10.79
4/30/91,0,12.8,19.5,26.3,9.6,1.27,22.67
5/1/91,0,14.8,22.1,29.5,14.9,0.73,26.66
5/2/91,0,18.4,23.8,29.3,17.9,1.27,21
5/3/91,11.47,20.9,23.9,26.8,21.4,1.07,10.56
5/4/91,13.07,20.4,23.8,27.2,21.4,0.35,8.55
5/5/91,3.46,20.1,24.5,28.8,21.6,0.28,10.12
5/6/91,0,11.7,17.8,23.8,13.4,1.18,11.8
5/7/91,0,13.3,18.9,24.5,9.2,2.96,20.26
5/8/91,9.35,15.2,20.5,25.8,17.5,0.24,11.53
5/9/91,8.9,16.9,19.5,22.1,18,0.26,4.97
5/10/91,0,17.6,21.7,25.9,19.2,0.11,10.3
5/11/91,1.38,20.1,24.6,29,23.1,0.04,10.9
5/12/91,0,23.2,26.9,30.6,23,0.73,15.32
5/13/91,2.19,22.5,26.7,30.8,22.5,0.77,16.1
5/14/91,2.44,21.2,25.8,30.4,21.5,0.57,16.91
5/15/91,4.75,19.4,23.8,28.1,20.4,0.12,12.39
5/16/91,0,20.5,25.9,31.4,22.5,0.16,16.92
5/17/91,12.47,18.5,24.2,30,19.6,1.08,13.55
5/18/91,0,20.5,24.3,28.2,21.3,0.45,11.41
5/19/91,10.67,20.5,24.8,29.2,20.5,0.49,16.29
5/20/91,6.74,21.2,24.2,27.1,20.7,1.07,12.74
5/21/91,0,20.9,25.4,29.9,20.9,0.38,18.04
5/22/91,0,21.3,25.1,28.8,21.4,0.31,14.03
5/23/91,0,22.2,25.3,28.4,21.7,0.81,12.6
5/24/91,0,22.5,26.3,30.1,22.3,0.5,15.32
5/25/91,0,21.7,26.5,31.3,22.2,0.85,17.28
5/26/91,0,20.6,26.3,32,20.2,0.52,23.76
5/27/91,0,22.5,28,33.4,21.8,0.94,27.3
5/28/91,0,22.7,27.8,33,22.2,0.79,25.3
5/29/91,0,23.5,28.2,33,22.8,1.12,24.98
5/30/91,6.34,22.4,26.5,30.6,22.7,0.28,15.19
5/31/91,0,24.2,28.2,32.2,23.1,2.28,19.86
6/1/91,0.57,24.8,28.5,32.3,23.1,2.41,20.84
6/2/91,0.66,24.6,28.7,32.7,23.5,1.38,20.83
6/3/91,0,22.2,27.7,33.2,22.8,1.26,21.96
6/4/91,22.1,19.3,26.1,32.9,20.7,0.24,22.6
6/5/91,0,21.2,26.9,32.7,23.4,0.41,19.69
6/6/91,0,22,28,33.9,22.1,1.21,25.03
6/7/91,0.17,23.4,28.5,33.6,22.5,1.68,24.34
6/8/91,7.73,21.2,25.2,29.2,21.2,0.62,14.31
6/9/91,0,21.4,25.3,29.2,19.8,1.66,18.9
6/10/91,19.78,21,23.9,26.7,20.7,0.39,9.07
6/11/91,0,21.3,24.9,28.4,21.7,0.31,12.02
6/12/91,0,22.9,26.9,31,22,0.75,20.18
6/13/91,0,24,28.5,33.1,22.9,0.8,23.58
6/14/91,0,24.2,28.9,33.7,23.6,0.75,23.63
6/15/91,3.22,24.5,29,33.5,24,1.31,21.35
6/16/91,14.84,20.4,25.8,31.1,23,0.09,16.4
6/17/91,10.13,21.1,27.5,33.9,22.4,0.41,22.36
6/18/91,0,23.3,28.2,33,22,0.74,25.06
6/19/91,0,22.2,28.4,34.6,22,1.66,30.8
6/20/91,0,22.7,28.1,33.6,21.5,1.57,27.56
6/21/91,0,23.1,28.5,33.8,22.2,1.04,27.35
6/22/91,0,24.6,29.3,34,23.4,1.47,26.64
6/23/91,25.49,20.6,26.2,31.8,22.2,0.55,18.39
6/24/91,0,22.4,28.3,34.2,22.6,1.04,25.45
6/25/91,2.84,21.9,27.7,33.4,22.1,0.71,24.04
6/26/91,0,22.4,27.4,32.4,22.4,0.41,21.42
6/27/91,0,23.4,28.6,33.8,23,0.93,25.36
6/28/91,6.12,23.9,29.1,34.4,22.7,1.37,30.18
6/29/91,0,22,27.5,33,22,1.12,23.99
6/30/91,1.28,23.6,27.2,30.7,22.6,2.08,17.13
7/1/91,0,23,28.2,33.4,23.1,1.12,23.68
7/2/91,0,22.9,28.4,34,22.6,1.59,26.95
7/3/91,0.84,23.6,29.3,35,23,1.26,30.41
7/4/91,0.44,22.9,28.2,33.5,22.9,1.14,22.22
7/5/91,0,22.4,26.9,31.3,22.6,1.45,16.43
7/6/91,0,23.9,28.9,34,23.2,1.17,25.98
7/7/91,0,24,29.2,34.4,23.3,1.06,26.74
7/8/91,3.24,23.5,28,32.6,23.2,1.02,20.77
7/9/91,0.48,24.5,28.1,31.7,23.1,1.45,20.5
7/10/91,0,23.6,28.6,33.7,22.7,1.16,26.48
7/11/91,0,24.3,28.9,33.6,23.1,1.35,24.84
7/12/91,0,23.1,28.5,33.9,22.9,1.1,25.39
7/13/91,0,23,28.8,34.6,23,0.46,29.8
7/14/91,0,23,28.7,34.4,21.8,1.03,29.87
7/15/91,0,23.4,29.3,35.3,21.6,2.34,34.58
7/16/91,0,24.6,29.9,35.3,22.1,3.37,31.39
7/17/91,2.52,21.1,27.9,34.6,21.7,0.95,28.66
7/18/91,0,22.5,28.2,33.8,20.6,2.06,29.5
7/19/91,0,23.1,29,34.9,21.2,1.64,34.03
7/20/91,0,24.2,29.6,34.9,22,1.75,33.22
7/21/91,0,24.4,29.6,34.9,22.2,2.1,33.15
7/22/91,0,22.3,28.2,34.2,22.6,1.35,25.83
7/23/91,8.55,22.4,28.1,33.8,22.6,0.84,26.29
7/24/91,0,22.9,27.7,32.6,22.4,0.94,24.16
7/25/91,0,24,29,34,22.7,1.59,28.27
7/26/91,0,23.9,29,34,22.4,1.49,30.37
