Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
12/5/91,0,-4.3,-1.5,1.4,-8.4,0.95,3.36
12/6/91,0,-1.5,5.2,11.9,-2.8,1.61,8.99
12/7/91,0,3.2,9.5,15.8,0.2,2.22,11.63
12/8/91,0,10.3,13.9,17.5,6.6,5.16,9.73
12/9/91,44.35,13.7,16.1,18.5,10.9,1.13,10.39
12/10/91,7.1,1,7.8,14.5,7.1,0.14,2.96
12/11/91,0,1.2,8.1,15,2.5,0.2,10.2
12/12/91,0,5.7,11.9,18.1,4.7,1.56,13.52
12/13/91,51.99,9.7,14.3,18.8,13.2,0.41,6.97
12/14/91,1.04,8.1,12.8,17.6,12.7,0.53,4.27
12/15/91,0,-3.7,2.4,8.4,-6,0.86,7.96
12/16/91,0,-4.9,2.7,10.3,-5.8,0,9.07
12/17/91,0,-1.4,5.8,13,-2.9,1.51,10.15
12/18/91,0,-3.8,5.3,14.3,-1.7,0.94,10.31
12/19/91,0,-4.8,0.5,5.8,-8.8,1.26,6.33
12/20/91,0,-4.5,1,6.5,-8.6,1.39,7.06
12/21/91,7.61,4.7,8.1,11.5,-0.6,0.89,7.12
12/22/91,1.53,7.3,8.6,9.8,7.1,0.29,1.88
12/23/91,10.9,8.3,12.3,16.2,11.7,0.16,1.79
12/24/91,0.89,0,9,18.1,5.8,0.6,11.11
12/25/91,0,-3.1,1.8,6.8,-3.3,0.3,5.14
12/26/91,0,-2.7,4.3,11.2,-2.9,0.49,8.66
12/27/91,0,0.3,6.9,13.4,1.8,1.1,8.58
12/28/91,10.61,2.4,8.1,13.9,4.2,0.2,8.56
12/29/91,1,4.1,6.4,8.8,5.5,0.01,1.8
12/30/91,0,3.3,4.8,6.3,2.3,0.87,2.27
12/31/91,0,2,3.9,5.7,0.7,0.71,2.83
1/1/92,0,-2.2,2.1,6.4,0.6,0.08,2.96
1/2/92,0,-0.1,6.5,13.2,3.2,0.14,7.29
1/3/92,11.21,6.3,7.6,8.9,6.4,0.41,1.87
1/4/92,0,1.7,5.5,9.2,3.1,0.29,3.76
1/5/92,0,2.4,5.7,9,2.3,0.46,4.51
1/6/92,0,1.4,4.7,7.9,2.2,0.3,3.42
1/7/92,0,0.7,6.6,12.5,2.4,0.26,6.72
1/8/92,2,2.3,8.4,14.6,2,0.6,9.97
1/9/92,11.25,4,7.6,11.3,7.7,0.04,3.9
1/10/92,0,-2.1,5,12.2,0.4,0.44,6.97
1/11/92,0,-5.1,-0.4,4.3,-5,0.3,4.17
1/12/92,3.65,-2.3,3.1,8.4,-3.6,1.21,6.96
1/13/92,3.61,2.6,5.9,9.2,5.5,0.09,2.4
1/14/92,7.67,-1.2,4.7,10.6,4.7,0.1,1.86
1/15/92,0,-6.7,-2.5,1.7,-6.7,0.27,3.37
1/16/92,0,-10.8,-4,2.8,-10.6,0.41,3.29
1/17/92,0,-9.7,-4.6,0.5,-12.7,0.96,4.18
1/18/92,0,-2,2.4,6.7,-5.6,1.15,6.01
1/19/92,0,-8.2,-4,0.1,-10.2,0.71,3.51
1/20/92,0,-7,-1.4,4.2,-8.7,1.01,5.32
1/21/92,0,-1.9,5,11.9,-3.3,0.63,9.32
1/22/92,0,0.1,7.3,14.4,-1,1.02,11.18
1/23/92,1.52,5.3,8.5,11.7,6.3,0.39,5.01
1/24/92,0,0.2,4.9,9.7,-1.4,1.01,6.29
1/25/92,0,-1.4,3.2,7.8,-7.3,1.75,7.43
1/26/92,0,-3.7,6.6,16.9,-2.1,0.43,13.15
1/27/92,0,-2,4.2,10.4,-2,0.74,8.08
1/28/92,0,4.1,7.6,11.1,3.3,1.15,5.85
1/29/92,0,0.6,7.2,13.8,1.9,0.25,8.89
1/30/92,0,0.3,3.9,7.5,1.3,0.24,3.25
1/31/92,0,0.8,8.5,16.1,2.1,0.46,11.56
2/1/92,0,0.4,8.3,16.1,1,0.53,12.18
2/2/92,0,0.3,7.3,14.4,-3,1.16,11.72
2/3/92,0,-0.8,7.4,15.6,-1.9,1.02,13.21
2/4/92,0,2.3,11.3,20.4,0.6,1.23,18.09
2/5/92,0,1.7,9.8,17.8,1.6,1.28,13.21
2/6/92,0,0.1,4.4,8.8,-2.9,1.26,6.91
2/7/92,0,-0.9,6.2,13.3,-3.3,0.78,11.52
2/8/92,0,-2.1,3.2,8.5,-4.2,0.9,6.63
2/9/92,0,-6.5,-1.5,3.4,-8.4,0.75,4.61
2/10/92,0,-5.2,0.8,6.9,-10.3,1.26,7.57
2/11/92,0,-2.1,6.1,14.2,-6.2,2.24,13.51
2/12/92,0.52,4.8,10.8,16.7,1.5,1.48,13.85
2/13/92,1.44,7.8,10.2,12.7,7,0.89,5.3
2/14/92,2.78,8,10.5,13,9.1,0.14,1.9
2/15/92,14.67,9.2,13,16.7,12.8,0.46,2.95
2/16/92,0,1,10.1,19.3,6.2,0.48,11.52
2/17/92,13.87,4,9.4,14.9,2.9,1,9.61
2/18/92,10.34,6.6,10,13.4,9.1,0.26,3.43
2/19/92,0,3.8,12.3,20.7,4.4,0.75,17.3
2/20/92,0,-1.9,4.6,11.1,0.5,0.19,6.49
2/21/92,0,0.7,8.6,16.5,-0.8,1.17,13.85
2/22/92,0,2.9,12.2,21.4,0.2,1.73,20.65
2/23/92,12.73,7.8,14.7,21.6,7.6,0.96,16.08
2/24/92,3.02,10,13.7,17.3,12.2,0.04,5.01
2/25/92,0,9.8,14,18.1,10.1,0.44,8.81
2/26/92,18.16,1,6,11,3.7,0.5,2.28
2/27/92,0,-0.5,2,4.6,-1.4,0.7,2.95
2/28/92,0,2.7,9.9,17,3.1,0.97,11.98
2/29/92,0,3.9,12.1,20.3,3.7,0.96,15.57
3/1/92,0,-1.2,6.8,14.9,1,0,9.97
3/2/92,0,1.6,11.5,21.4,1.9,0.95,18.48
3/3/92,0,4.7,15.3,26,6.5,1.12,24.14
3/4/92,0,10.8,16.6,22.5,10.2,1.69,13.45
3/5/92,0,12.6,18.7,24.8,8.5,1.64,22.37
3/6/92,0,13.9,18.8,23.6,10.7,2.59,16.97
3/7/92,1.01,12.6,17.8,23.1,12.9,0.5,15.22
3/8/92,0,8.3,15.8,23.3,9,0.56,17.47
3/9/92,0,12.2,19,25.8,7.5,2.2,24.11
3/10/92,92.08,4,11.4,18.9,11.4,0.11,9.89
3/11/92,0,-5,-0.5,3.9,-5,0.69,2.39
3/12/92,0,-2.5,2,6.4,-6,1.65,6.35
3/13/92,0,-2.8,3.8,10.4,-2.4,0.68,6.67
3/14/92,0,-1.7,3.4,8.6,-3.2,1.32,6.32
3/15/92,0,3.1,8.5,13.9,-0.9,1.94,11.51
3/16/92,0,-1.7,4.4,10.4,-2.8,0.86,7.55
3/17/92,0,1.8,8.9,15.9,-2.3,1.35,13.73
3/18/92,21.42,11.1,17.1,23.1,11.2,0.73,15.97
3/19/92,36.41,11.6,15.9,20.2,13.2,0.39,7.18
3/20/92,1,0.2,6.3,12.4,3,0.47,4.03
3/21/92,0,-0.4,5.6,11.6,-0.1,0.26,7.68
3/22/92,2.48,3.9,9.5,15.2,3.1,1.09,10.55
3/23/92,11.35,-1.2,6.8,14.8,2.4,0.63,3.59
3/24/92,0,-0.8,4.9,10.7,-2.1,0.28,7.72
3/25/92,0.87,3.2,10.2,17.2,1,1.6,14.6
3/26/92,0.82,4.8,8.2,11.5,7.2,0.21,4.09
3/27/92,0,1.8,10.7,19.5,3.3,0.03,14.24
3/28/92,0,1.2,6.8,12.5,-3.7,0.91,10.41
3/29/92,0,5.9,12.2,18.5,0.1,3.57,16.63
3/30/92,0.4,12.2,14.2,16.3,11.3,0.87,6.28
3/31/92,0,5.7,9.4,13.1,5.2,0.9,3.41
4/1/92,0,3.5,9.1,14.6,3.5,0.75,8.95
4/2/92,0,-2,4,10,-2.3,1.13,7.39
4/3/92,0,-2.9,3,8.8,-4.4,0.45,6.97
4/4/92,0,2.1,8.3,14.4,-2.6,1.85,12.08
4/5/92,0,1.5,10,18.6,-0.8,1.56,16.02
4/6/92,0,4.9,11.6,18.2,-0.8,2.93,15.83
4/7/92,3.78,9.2,13.8,18.5,6,0.84,14.4
4/8/92,0,8.1,14.7,21.4,10,0.16,13.68
4/9/92,0,10.4,18.5,26.6,10,1.08,24.67
4/10/92,11.07,12.9,19.2,25.6,13.8,0.95,17.04
4/11/92,0,12.4,20.3,28.1,12.8,1.07,23.7
4/12/92,0,13.5,20.8,28.1,13.7,1.7,23.33
4/13/92,0,8.3,14.5,20.6,7.3,2.38,12.19
4/14/92,0,9.9,18,26,7.6,2.37,23.72
4/15/92,0,13.6,21.7,29.8,13.2,2.67,27.35
4/16/92,2.96,16.1,22.9,29.7,15.6,0.58,23.83
4/17/92,0.57,16,20.9,25.8,15.8,1.38,15.32
4/18/92,0.34,17,22,27,15.8,2.11,18.22
4/19/92,1.86,17.2,22.3,27.4,14.9,2.02,20.98
4/20/92,26.93,15.9,19.4,22.9,16.8,0.94,8.27
4/21/92,11.37,11.6,16.2,20.9,14.3,0.41,6.67
4/22/92,0,9,13.9,18.8,7.6,1.14,12.14
4/23/92,0,11.3,18.5,25.6,9.6,2.22,23.08
4/24/92,0,15.2,22.4,29.7,13,1.87,30.67
4/25/92,0,7,17.6,28.2,12.6,0.82,23.68
4/26/92,0,4.8,10.9,17.1,4.1,1.59,10.79
4/27/92,0.49,4.8,8.7,12.6,3.1,1.07,7.72
4/28/92,0,1.2,7.4,13.5,3.1,0,8.18
4/29/92,0,3.4,10.4,17.4,2.7,0.69,13.11
4/30/92,0,6.5,14.5,22.5,8.4,0.99,18.14
5/1/92,0,13.3,20.5,27.7,14,0.85,22.3
5/2/92,0,15.9,22.1,28.3,15.5,1.51,22.68
5/3/92,0,15.8,21.9,28,15.7,1.74,20.75
5/4/92,0,6.2,16.6,27,6.1,1.08,27.86
5/5/92,0,6.5,17.4,28.3,6,1.16,29.45
5/6/92,0,5.3,12.3,19.4,4.2,1.5,13.02
5/7/92,0,6.2,11.9,17.5,1.9,1.71,13.88
5/8/92,0,6,13.4,20.8,3,1.74,17.91
5/9/92,0,6.9,15.2,23.5,4.4,0.96,22.13
5/10/92,0,10.1,19,27.9,7.4,2.2,28.42
5/11/92,0,13.1,20.7,28.4,10.7,2.19,27.16
5/12/92,0,16.6,22.6,28.6,13.9,2.38,24.18
5/13/92,2.32,14.6,21,27.5,17,0.42,17.29
5/14/92,0,10.9,19.2,27.4,13.2,0.74,21.68
5/15/92,0,14,20.7,27.5,12.3,2.16,23.64
5/16/92,0,17.7,24,30.3,16.2,1.95,25.95
5/17/92,0,19.2,24.7,30.1,18.4,1.82,21.46
5/18/92,2.31,18.5,24,29.6,18.5,0.95,20.1
5/19/92,18.06,18.7,23.7,28.7,18.8,1,17.11
5/20/92,0,17,22.3,27.6,18,0.05,15.81
5/21/92,3.15,16.9,23.5,30.1,17.7,0.35,25.2
5/22/92,0,18.1,23.1,28.1,18,1.56,16.51
5/23/92,0,18.2,23.4,28.6,17,2.06,21.07
5/24/92,0.35,17.5,23,28.4,16.8,1.71,19.38
5/25/92,0,11.4,15.7,20.1,12.3,1.33,8.73
5/26/92,0.51,12.4,17.5,22.6,10.4,1.95,16.33
5/27/92,1.48,12.4,17.1,21.7,11.3,1.85,12.39
5/28/92,0.34,11.8,15.8,19.8,8.2,2.34,12.28
5/29/92,18.46,12.1,13.5,14.8,11.1,0.51,4.13
5/30/92,15.56,12.1,14.5,17,13.2,0.34,3.02
5/31/92,0,9.6,16,22.4,11,0.35,15.2
6/1/92,0,13,19.4,25.8,11.7,1.31,22.16
6/2/92,0,15.7,20.7,25.6,12.9,2.57,20.22
6/3/92,39.56,16.9,21.3,25.6,15.7,0.2,15.92
6/4/92,28.33,13.8,17.8,21.9,17,0.05,7.29
6/5/92,14.38,15.5,20.1,24.8,17.2,0.27,11.72
6/6/92,0,17.2,22.6,28.1,17.5,1.2,19.58
6/7/92,41.54,19.4,24.3,29.1,19.7,0.75,17.94
6/8/92,0.79,19.2,22.3,25.3,19.2,0.69,9.08
6/9/92,7.78,20.3,23.6,26.9,21,0.69,9.93
6/10/92,3.28,19.1,23.7,28.3,20.8,0.01,13.51
6/11/92,16.57,18.9,23.8,28.7,19.6,0.09,16.33
6/12/92,21.37,18.5,23.3,28.2,19.1,0.01,15.77
6/13/92,34.09,18.2,22.7,27.2,19.4,0.52,10.62
6/14/92,0,18.4,20.8,23.3,18.9,0.6,5.81
6/15/92,0,19.9,24.5,29.1,19.7,1.46,18.46
6/16/92,0,20.9,26.3,31.6,20.9,1.44,23.8
6/17/92,0,23.3,28.1,32.9,23.1,3.16,22.19
6/18/92,0.98,24,28.5,33,22.8,3.06,22.7
6/19/92,0,18.8,25.9,33.1,21.7,0.05,24.49
6/20/92,0,18.4,25.2,32,18.6,1.32,28.52
6/21/92,6.95,14.7,23,31.3,16.9,3.12,25.9
6/22/92,0,8.3,15.5,22.7,7.7,1.16,19.63
6/23/92,0,12.5,18.9,25.4,10.7,1.09,21.16
6/24/92,0,16.8,22.4,28.1,14.6,3.23,21.41
6/25/92,0,21.2,26.5,31.7,20.1,2.91,22.45
6/26/92,48.31,17.2,25.1,32.9,21,0,23.31
6/27/92,16.53,16.4,21.7,27,19.1,0.01,11.28
6/28/92,0,13.6,20.6,27.6,14.6,0.49,20.15
6/29/92,0,15.4,21.5,27.6,15.7,0.85,19.03
6/30/92,0,19.4,24.3,29.3,18.9,2.61,20.24
7/1/92,4.64,20.9,23.3,25.7,21,0.71,6.47
7/2/92,0.82,21.2,26.1,31.1,23.4,0.31,15.59
7/3/92,8.15,21.2,27,32.7,23.6,2.06,19.43
7/4/92,0.4,19.1,24.7,30.3,20.9,0.08,17.2
7/5/92,9.18,20.1,26,31.8,21.2,0.33,20.5
7/6/92,16.31,20.9,24.7,28.4,21.2,0.87,13.75
7/7/92,0,22.7,27,31.3,22.7,1.7,16.21
7/8/92,0,23,28.1,33.3,22,4.18,22.68
7/9/92,0,22.3,27.7,33,22.4,1.4,20.11
7/10/92,0,22.3,28.7,35.1,22.7,2.17,30.48
7/11/92,0.3,22.7,27.9,33.2,22.4,2.29,23.11
7/12/92,0,22.2,27.9,33.6,22.2,2.57,24.18
7/13/92,0,21.7,27.7,33.6,21.3,1.91,27.91
7/14/92,0,22.7,28.4,34.2,21.9,2.55,27.18
7/15/92,8.1,20.7,26.4,32.2,21.8,0,21.4
7/16/92,1.07,22.4,26.7,30.9,21.7,1.75,18.8
7/17/92,42.72,21.9,25.3,28.7,21.2,2.58,10.87
7/18/92,0,19.2,23.8,28.4,20.5,0.27,13.71
7/19/92,0,20.4,25.2,30,19.7,1.47,20.32
7/20/92,0,21.3,26.5,31.8,20.1,2.69,25.45
7/21/92,0,21.8,27.1,32.4,21.1,2.33,24.7
7/22/92,0.44,22,26.6,31.3,21.9,0.93,19.16
7/23/92,11.15,21.9,26.3,30.7,22.2,0.92,15.87
7/24/92,0,22.1,26.9,31.7,22.7,0.99,20.24
7/25/92,0.86,22.7,27.9,33.2,23,1.25,22.98
7/26/92,2.46,22.7,27,31.2,23.3,0.52,15.03
7/27/92,8.23,21.7,27.1,32.5,23.1,0.16,20.34
7/28/92,0,18.9,24.3,29.6,21.8,0.88,14.66
7/29/92,0,17.9,23.8,29.7,19.3,0.35,20.36
7/30/92,0,20.8,24.9,29,21.5,1.07,14.96
7/31/92,18.82,20.7,26.1,31.5,21.9,0.72,18.39
8/1/92,0,16.2,22.8,29.3,18.8,1.03,18.83
8/2/92,0,15.3,21.1,26.9,16.8,0.32,17.2
8/3/92,15.38,18.1,23.6,29.1,18.7,0.92,18.74
8/4/92,0,19.6,24.6,29.5,20.6,0.82,17.3
8/5/92,0,20.3,23.8,27.4,18.9,2.15,14.73
8/6/92,1.53,19.4,23.3,27.2,19.3,1.09,14.28
8/7/92,0,19.5,24.5,29.6,20.3,0.27,18.13
8/8/92,0,20.2,25.5,30.7,22.5,1.21,17.39
8/9/92,0,23.2,28.1,33,23.8,0.73,21.27
8/10/92,0,23.6,28.4,33.3,24.1,1,21.04
8/11/92,4.07,20.1,25.7,31.2,21.6,0.6,13.24
8/12/92,0,19.7,25.3,30.9,20.3,0.77,19.45
8/13/92,0,19.3,24.3,29.3,18.8,1.9,18.01
8/14/92,0,17.6,23.2,28.9,17.6,1.23,19.57
8/15/92,8.77,13.7,19.3,24.9,15.4,0.89,13.61
8/16/92,0,12,18.3,24.6,12.6,0.75,17.69
8/17/92,0,13.8,19.8,25.8,13.9,1.09,18.13
8/18/92,0,14.3,21,27.8,15.9,0.36,19.94
8/19/92,0,17,22.9,28.8,16,1.55,24.49
8/20/92,0.31,17.5,23,28.6,17.6,1.35,20.74
8/21/92,0.54,17.4,22.7,28.1,18.7,0,16.52
8/22/92,0.44,18,23.5,29.1,19.5,0.06,19.27
8/23/92,0,19.1,24.1,29.1,20,0.48,17.83
8/24/92,22.67,20.2,24.1,27.9,21,0.76,11.79
8/25/92,0,21,26.2,31.4,21.6,1.15,19.96
8/26/92,0,21.8,27,32.1,21.8,1.8,21.69
8/27/92,0.88,22.8,27.4,32.1,22.3,2.55,21.4
8/28/92,21.91,14.4,18.9,23.4,18.6,0.55,3.98
8/29/92,0,11.5,17.7,23.8,12.8,0.69,16.11
8/30/92,0,13.3,20.1,26.9,14.2,0.79,20.32
8/31/92,0,16.1,22.4,28.7,17.3,0.68,19.36
9/1/92,0,17.3,23.7,30.1,17.7,1.05,23.45
9/2/92,0.33,19.1,24.2,29.3,18.1,1.6,21.91
9/3/92,2.62,19.2,24.1,29,19.7,1.25,15.49
9/4/92,0,17.9,21.3,24.6,19.7,0,7.9
9/5/92,0,18.1,23.1,28.2,19.5,0.16,17.11
9/6/92,0,19,24.8,30.6,20.4,0.7,21.81
9/7/92,0,20.6,25.9,31.1,21.2,0.75,19.69
9/8/92,0,19.9,26.1,32.2,21.2,1.39,23.62
9/9/92,0,20.7,26.4,32.2,20.2,1.95,24.74
9/10/92,0,20,26.1,32.2,20.6,1.79,23.59
9/11/92,0,10.9,19.4,27.9,15.2,0.98,17.15
9/12/92,0,9.9,17.5,25.2,11.1,0.79,19.56
9/13/92,0,11,18.8,26.7,11.6,0.86,23.16
9/14/92,0,13.2,21.1,29,14.4,1.21,25.53
9/15/92,0,16.2,23.6,31,18.5,1.14,23.34
9/16/92,0,14.8,22.1,29.4,15.9,0.88,24.74
9/17/92,0,16.5,23,29.4,17,1.24,23.86
9/18/92,37.29,19.8,23,26.3,21.2,0.8,8.39
9/19/92,2.51,17.7,23.4,29,20.4,0.82,14.19
9/20/92,0,17.7,21.6,25.5,17.5,0.77,12.07
9/21/92,0,19.6,24.1,28.6,21.4,1.32,13.41
9/22/92,44.37,20.3,24.7,29.1,21.3,0.28,15.16
9/23/92,1.55,9.8,16.8,23.9,14,0.86,10.01
9/24/92,0,10.2,15.4,20.6,9,1.69,12.91
9/25/92,0,12,16.2,20.4,13.6,2.06,7.86
9/26/92,13.96,15.8,18.1,20.4,16.2,0.54,5.62
9/27/92,2.01,13.1,17,20.9,17,0.62,3.95
9/28/92,0,9.8,16.6,23.5,12.3,0.22,14.68
9/29/92,0,8.5,16.5,24.6,9.8,1.15,18.45
9/30/92,0,6,13.4,20.7,4.3,1.69,17.57
10/1/92,0,5,13.1,21.3,5.7,0.53,16.8
10/2/92,0,7.6,15.7,23.8,8.9,0.15,19.11
10/3/92,0,8.7,16.5,24.4,10.7,0,18.02
10/4/92,0,10.4,17.6,24.8,11.6,0.57,19.17
10/5/92,0,12.5,17.9,23.3,13.2,0.56,14.07
10/6/92,0,6.4,14.8,23.1,9.7,0.48,17.9
10/7/92,0,8.5,16,23.5,10.4,0.34,16.26
10/8/92,0,10,15.9,21.8,11.6,0.97,13.32
10/9/92,0,6.2,13.5,20.8,7.1,1.77,14.33
10/10/92,0,6.9,15.1,23.3,4.6,2.29,21.71
10/11/92,4.28,3.8,12.2,20.6,9.5,0.47,10.36
10/12/92,0,4.2,11.5,18.8,3.8,0.67,14.37
10/13/92,0,5,15,24.9,7.8,0.44,20.57
10/14/92,0,9.1,17.8,26.5,11.4,1.16,21.22
10/15/92,0,15.1,22.5,30,12.5,2.4,31.35
10/16/92,9.82,16.5,21.3,26.2,15.6,0.69,16.25
10/17/92,0.31,4.4,11.1,17.8,8.2,0.66,6.41
10/18/92,0,5.1,10.4,15.7,2.8,1.67,11.28
10/19/92,0,1.8,9.3,16.8,1.3,1.11,13.45
10/20/92,0,3.4,9.1,14.7,-0.8,2.1,11.63
10/21/92,0,7.6,12.6,17.6,6.8,2.6,10.58
10/22/92,0,10.7,17.9,25.1,12.3,0.41,15.64
10/23/92,0,9.6,18.1,26.6,12.3,0.07,18.97
10/24/92,0,11.1,18.8,26.6,12.3,0.84,20.63
10/25/92,0,7.3,17.3,27.3,10.9,0.16,23.05
10/26/92,0,6.8,15.2,23.5,6.7,0.81,21.06
10/27/92,3.88,12.2,19.2,26.3,12.8,1.42,20.98
10/28/92,2.46,5.5,13,20.5,11.9,0,6.83
10/29/92,0,3.2,12,20.7,5.4,0.37,16.62
10/30/92,6.95,6.7,12,17.3,8.9,0.7,9.14
10/31/92,3.69,12.4,14.9,17.3,14,0.15,1.87
11/1/92,1.04,13.7,17.5,21.3,16.3,0.43,6.57
11/2/92,3.67,11.7,16.9,22.2,15,0.78,7.74
11/3/92,0,8.5,13.9,19.3,6.3,1.67,13.61
11/4/92,6.43,4,13.9,23.9,7,0.64,21.65
11/5/92,1.29,2.7,6.3,10,1.4,0.97,5.49
11/6/92,0,2.5,3.4,4.4,-1.4,1.57,3.25
11/7/92,0,-3,0.6,4.1,-2.2,0.36,2.89
11/8/92,0,-1.5,3.9,9.2,-1.1,0.36,6.06
11/9/92,0,2,8.5,15.1,1.4,1.18,10.51
11/10/92,0,7.5,13,18.5,3,2.79,14.01
11/11/92,0.33,11.3,13.4,15.6,8.8,2.76,6.65
11/12/92,23.7,13.7,17.1,20.5,14.4,0.62,8.53
11/13/92,0.85,0.3,9.5,18.7,6.4,0.16,5.44
11/14/92,0,-1.5,5.9,13.4,-1,0.19,10.17
11/15/92,0,-0.2,8.5,17.2,-0.5,0.74,13.37
11/16/92,0,1,6,10.9,-2.1,0.98,8.31
11/17/92,0,3.6,11.4,19.1,1.6,2.41,15.64
11/18/92,0,3,11.6,20.1,3.8,0.56,15.97
11/19/92,0,4.4,12.6,20.8,5.6,0.76,15.21
11/20/92,0,7.4,15,22.5,8.3,1.73,15.5
11/21/92,13.94,13.6,18.3,23,12.5,0.43,15.36
11/22/92,20.62,14.9,17.5,20.1,15.5,0.69,5.4
11/23/92,0,5.1,11.4,17.7,4.9,1.45,10.43
11/24/92,1.82,4.7,7.1,9.5,3.5,0.98,3.96
11/25/92,7.92,6,9.2,12.3,8.1,0.21,3.31
11/26/92,0,4.2,9.9,15.5,3.5,0.99,11.2
11/27/92,1.02,1.1,3.5,5.9,0.3,0.45,2.98
11/28/92,0.3,0,1.2,2.3,-1.8,0.49,1.94
11/29/92,0,-1.5,0.4,2.3,-4,1,2.69
11/30/92,0,-2.8,2.9,8.6,-1.9,0.44,5.75
12/1/92,0,-2.9,2.8,8.4,-0.8,0.43,4.44
12/2/92,0.99,-2.7,3.9,10.4,-1.6,0.69,7.77
12/3/92,0,-1,4.1,9.2,-4,0.83,6.93
12/4/92,3.62,-2.2,4.6,11.4,-1,0.53,8.76
12/5/92,0.32,-2,4,10,0.3,0.49,3.62
12/6/92,0.3,-2.1,-0.1,1.8,-7.1,0.48,4.08
12/7/92,1,-0.7,1.2,3.1,0.2,0.09,1.46
12/8/92,0,0.7,2.6,4.6,-0.7,0.63,2.77
12/9/92,0,1.1,4.1,7.2,-2.1,1.36,4.84
12/10/92,14.5,1.9,4,6.1,2.4,0.22,2.46
12/11/92,0,-0.2,3.8,7.8,1,0.22,3.09
12/12/92,0,-4.9,1.2,7.3,-2.1,0,4.03
12/13/92,0,-2.9,3.4,9.6,-0.7,0.13,5.95
12/14/92,0,1.6,5.2,8.9,1.3,0.84,4.48
12/15/92,0,6.8,11.3,15.7,4,1.97,10.21
12/16/92,7.91,3.4,9,14.7,7.5,0.16,4.35
12/17/92,0,2.4,6.5,10.6,4.7,0.06,3.91
12/18/92,0,-2,2.7,7.3,1,0,3.46
12/19/92,0,0.6,6.2,11.9,2.2,0.72,7.02
12/20/92,21.62,3.3,8.6,13.8,7.7,0.18,5.22
12/21/92,0,0.4,3.2,5.9,-1.1,0.95,3.35
12/22/92,2.29,2.1,4.3,6.5,4.3,0.17,1.56
12/23/92,20.18,5.3,9.4,13.5,9.1,0.09,1.5
12/24/92,0,-5.9,2.9,11.6,2,0.44,4.48
12/25/92,0,-5.9,-2.2,1.4,-8.7,0.98,3.77
12/26/92,1.85,-3.1,-0.4,2.3,-1.2,0.28,1.42
12/27/92,0.99,-2.5,1.4,5.2,-5.9,0.46,5.57
12/28/92,1.81,2.3,4.5,6.6,4.5,0.12,0.87
12/29/92,0,6.2,7.5,8.7,6.9,0.21,1.17
12/30/92,0,8.8,11.2,13.5,10.7,0.28,1.65
12/31/92,0,11.4,15.5,19.6,12.3,0.92,7.32
1/1/93,2.5,-3.9,5.8,15.5,2.6,0.18,3.01
1/2/93,0,-3.3,-1.6,0.1,-4.5,0.77,1.63
1/3/93,0,-0.4,6.8,14,3.3,0.72,6.99
1/4/93,0,14.2,16,17.8,11.8,3.02,5.25
1/5/93,16.92,1.5,9.1,16.7,8,0.25,4.4
1/6/93,0,1.4,2.3,3.1,-0.1,0.7,1.5
1/7/93,0,0.3,2.2,4.2,0.4,0.41,1.91
1/8/93,8.08,1.9,3.7,5.5,3.2,0.17,1.5
1/9/93,0,2.8,3.8,4.8,2.4,0.13,1.49
1/10/93,12.06,3.3,5.2,7.1,4.1,0.14,1.99
1/11/93,7.86,1.5,3.9,6.4,3,0.03,1.45
1/12/93,2.8,1.5,4.7,7.8,3.9,0.02,1.36
1/13/93,0.32,1.8,7.2,12.5,7,0,2.52
1/14/93,0,-3.5,0.8,5.2,-4.9,1,4.27
1/15/93,0,0.4,2.1,3.8,-4.6,1.66,4.23
1/16/93,0,-1.1,2.4,5.9,-1.5,0.71,4.09
1/17/93,0,-1.3,5.2,11.7,0.9,0.22,7.09
1/18/93,0,-0.9,4.6,10.1,-1.2,0.61,5.73
1/19/93,9.7,-1.3,-0.5,0.4,-1.8,0.29,2.04
1/20/93,2.51,-0.6,4,8.6,1.7,0.36,1.96
1/21/93,21.34,4.4,7.3,10.1,7.3,0.04,1.53
1/22/93,0,5.3,6.8,8.4,5.1,0.29,1.16
1/23/93,0,0.3,6.9,13.5,1.8,0.46,8.56
1/24/93,22.38,2.8,11.3,19.8,6.7,0.38,13.05
1/25/93,0,-2,3.2,8.4,-5,1.16,7.24
1/26/93,0,-4.4,1,6.4,-7.6,1.01,6.44
1/27/93,0,-3.9,2.6,9.1,-5.5,0.85,7.52
1/28/93,0,-0.8,7,14.8,-0.7,0.98,10.89
1/29/93,0,-0.2,8.7,17.5,0,1.71,14.29
1/30/93,0,-7.1,-1.1,4.8,-7.9,0.78,5.27
1/31/93,0,-5.1,1.9,8.8,-7.1,1.05,7.88
2/1/93,0,0.6,8.3,16,0.9,1.86,11.06
2/2/93,0,-2.3,5,12.3,-2,1.46,8.51
2/3/93,0,-2.1,4.9,11.9,-6.9,1.25,10.55
2/4/93,0,-2.1,7.1,16.3,-4.2,1.13,14.47
2/5/93,0,-1.2,6.7,14.6,-3.4,0.99,11.76
2/6/93,0,-0.8,7.9,16.5,-3.1,1.22,14.15
2/7/93,0,-1.5,6.8,15.1,-1.3,0.16,12.22
2/8/93,0,-1.9,6.3,14.5,1.2,0.04,8.54
2/9/93,0,-1.3,8.7,18.8,2.5,0,14.21
