Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
10/27/88,0.55,5.9,13.1,20.4,7.5,0.05,14.9
10/28/88,0,7.1,14.1,21.1,8.4,0.26,15.32
10/29/88,6.55,11,17.7,24.5,15,0.19,11.31
10/30/88,0,9.2,13.9,18.6,4.4,3,13.61
10/31/88,3.35,7.5,13,18.5,2.8,2.48,16.24
11/1/88,10.85,5.8,8.2,10.7,5.9,0.26,4.19
11/2/88,0,5.6,11.8,18,6.7,0.67,10.29
11/3/88,0,3.4,11.1,18.8,2,1.02,15.8
11/4/88,0,5.7,14.2,22.7,7.1,0.89,18.95
11/5/88,6.43,10.9,16.4,21.9,15.9,0.19,8.33
11/6/88,1.09,6.5,14.3,22.1,9.5,1.12,11.55
11/7/88,0,3.5,11.3,19.2,3.5,1.01,14.6
11/8/88,0,2.9,11.1,19.3,1.5,1.06,16.97
11/9/88,0,4.1,13.9,23.7,7.4,0.27,22.18
11/10/88,0,11.2,17.2,23.2,9.8,0.47,17.69
11/11/88,0,13.1,19.7,26.4,12.4,0.86,19.88
11/12/88,0,5,12.5,19.9,1.6,2.44,16.58
11/13/88,0,5.9,10.2,14.6,2.8,1.94,9.96
11/14/88,0,4.9,12.5,20.1,9.3,0.37,9.52
11/15/88,0,3.2,13.1,22.9,5.6,0.31,19.78
11/16/88,0,4.8,13.9,23.1,7.7,0.75,19.32
11/17/88,12.83,10.4,17.9,25.4,16.5,0.79,13.79
11/18/88,0,3.3,13.2,23,4.7,2.33,18.09
11/19/88,0,4.7,11.5,18.4,0.2,2.66,15.71
11/20/88,1.26,8.4,11.8,15.3,9.1,0.81,6.47
11/21/88,1.83,8.8,17.7,26.5,13.2,0.95,15.17
11/22/88,0,5.7,12,18.4,1,2.69,14.17
11/23/88,0.88,7.3,9.5,11.7,2.2,2.09,7.37
11/24/88,4.45,6.3,9.3,12.3,8,0.6,2.5
11/25/88,0,0,8.3,16.7,1.9,0.4,12.43
11/26/88,0,1.6,10,18.5,3.1,0.71,13.96
11/27/88,0,6.9,15.2,23.4,13.2,0.89,14.8
11/28/88,12.56,12.6,19.2,25.7,17,1.26,12.9
11/29/88,0,-0.6,6.8,14.2,-1.6,1.47,11.15
11/30/88,0,-0.6,6.3,13.3,-2.7,0.62,10.96
12/1/88,0,1.6,7.6,13.6,2.1,0.96,8.17
12/2/88,0,-0.6,6.4,13.4,-4.3,1.47,11.78
12/3/88,0,-1.6,5,11.6,-5.5,1.06,10.39
12/4/88,0,0.3,9.7,19.1,-3.8,1.94,18.51
12/5/88,0,-3.9,6.1,16.2,-7.4,1.52,14.12
12/6/88,0,-3.7,4.6,13,-9.5,1.21,13.09
12/7/88,0,-1.5,8,17.5,-2.1,1.13,15.28
12/8/88,0,1.8,9.6,17.4,2.8,0.3,11.66
12/9/88,0,2.9,11.2,19.5,2.9,0.7,16.45
12/10/88,1,-3.1,3.9,10.8,1,0.38,4
12/11/88,0,-0.3,4.7,9.7,-2,0.94,7.33
12/12/88,0,-5.2,0.2,5.7,-6.7,1.66,4.91
12/13/88,0,-7.6,-2.4,2.8,-12.2,1.04,5.19
12/14/88,0,-6.1,0.8,7.7,-7.4,0.72,7.02
12/15/88,0,-3.3,5.4,14.1,-1.9,0.82,11.49
12/16/88,5.97,0.8,9.8,18.7,3,0.66,12.95
12/17/88,0,-4.6,0.7,6,-3.8,0.48,3.88
12/18/88,0,-7.2,0,7.2,-9.3,0.67,7.22
12/19/88,0,-4.7,0.7,6.2,-9.5,1.46,6.97
12/20/88,0,-2,6.2,14.4,-3.4,0.59,11.66
12/21/88,0,-0.9,8.4,17.7,1.2,0.66,13.49
12/22/88,0,6.6,13.8,21,10.8,0.49,11.31
12/23/88,0,6.3,10.2,14.2,8.3,0.25,3.75
12/24/88,0,7.1,11.9,16.7,9.2,0.32,6.32
12/25/88,0,11.7,17.6,23.5,13.5,0.27,14.04
12/26/88,0,-0.9,9.3,19.5,-1.2,1.14,16.71
12/27/88,0,-0.7,6.9,14.6,-4.4,0.69,13.13
12/28/88,0,3.8,10.3,16.9,4.6,2.47,9.02
12/29/88,0,-0.2,12.3,24.8,7.1,1.8,15.31
12/30/88,0,-1.6,5,11.6,-4,0.93,9.41
12/31/88,3.57,-0.4,5.8,12.1,1.2,0.45,9.34
1/1/89,10.36,7.2,10.2,13.3,8.6,0.2,4.03
1/2/89,0,5.1,8.9,12.6,7.3,0.28,1.49
1/3/89,1.74,4.3,7.9,11.4,5.1,0.37,4.67
1/4/89,15.12,2.3,8.3,14.2,3,0.62,8.51
1/5/89,0,-3.8,2.9,9.6,-6.8,0.79,8.59
1/6/89,0.47,-3.4,3.5,10.3,-3,0.86,8.42
1/7/89,2.02,6.4,12.2,18,8.4,0.54,8.78
1/8/89,0,10.4,14.2,18,12.6,0.11,4.8
1/9/89,2.47,9,15.7,22.4,13.3,0.47,10.82
1/10/89,7.32,3.6,6.2,8.9,3.9,0.42,3.71
1/11/89,0,4,5.4,6.8,4.5,0.15,1.2
1/12/89,3.31,6.2,9.5,12.8,7.1,0.6,4.48
1/13/89,3.19,7.6,11.6,15.5,11.5,0,2.14
1/14/89,1.75,-0.6,7.6,15.8,1.7,0.72,6.85
1/15/89,1.66,1,3.5,5.9,1.3,0.3,3.43
1/16/89,0,4.6,8.7,12.8,8.7,0.27,1.73
1/17/89,0,-2.2,6.3,14.8,-0.4,0.7,10.31
1/18/89,0,-2.8,5.8,14.4,-2.9,0.52,11.58
1/19/89,0,-1.6,7.4,16.4,-1.6,0.6,13.31
1/20/89,1.29,1.3,9.8,18.4,1.3,1.27,15.92
1/21/89,0,-0.1,7.8,15.8,-1.5,1.51,11.53
1/22/89,0,-0.4,3.9,8.2,-10.8,2.84,8.12
1/23/89,0,-0.4,4.6,9.6,-3.3,3.02,7.32
1/24/89,0,-0.1,9.1,18.2,-0.4,1.48,14.08
1/25/89,0,-0.2,10.1,20.3,-2.1,0.9,19.67
1/26/89,0,1,11.5,22,-0.4,0.86,21.75
1/27/89,1.38,1.6,11.7,21.8,9.2,0.72,14.59
1/28/89,0,1.9,11.2,20.5,-0.2,0.75,18.25
1/29/89,0,2.4,10.7,18.9,-1,0.71,18.09
1/30/89,0,4.2,13.1,21.9,9.7,0.43,14.63
1/31/89,0,4,11.5,19,9.7,1.47,8.57
2/1/89,0,3.1,11,19,3.6,0.84,15
2/2/89,0,8,15.4,22.8,11,1.6,14.64
2/3/89,0,10.3,18.5,26.8,14.9,0,19.09
2/4/89,0,11.5,20,28.5,13.2,1.6,24.17
2/5/89,1.27,3.7,7.7,11.7,4.2,0.29,4.61
2/6/89,5.01,3.9,4.9,5.9,4.3,0.2,0.81
2/7/89,0.99,5.5,11.3,17,11.3,0.14,3.53
2/8/89,1.23,6.8,14.1,21.5,10.5,0.64,8.72
2/9/89,0,-1.2,3.9,9,-1.2,0.63,4.94
2/10/89,0,-8.9,-1.7,5.5,-13.7,0.81,7.31
2/11/89,0,-6,1.7,9.4,-11,0.99,9.81
2/12/89,0,-2.4,6.4,15.1,-6.9,1.61,14.22
2/13/89,0,1,9.9,18.9,-4.4,1.63,18.36
2/14/89,0,6,13.1,20.2,8.3,1.13,13.18
2/15/89,0,13.1,19.3,25.5,14.6,0.1,16.52
2/16/89,0,13.7,20.4,27.2,14.8,0.45,18.88
2/17/89,0.95,1.3,13.6,26,9,0.35,17.24
2/18/89,6.72,-0.4,1.9,4.2,-0.1,0.4,2.01
2/19/89,1.78,-0.5,0.3,1.2,-0.9,0.24,0.9
2/20/89,0.39,0.1,2.6,5.1,0.7,0.51,2.31
2/21/89,4.51,3,10.9,18.8,7.4,0.31,3.18
2/22/89,13.61,12.5,16.9,21.3,13.6,0.63,6.11
2/23/89,0.31,4.1,9.6,15.1,5.3,0.8,7.66
2/24/89,17.61,-4.3,0,4.4,-1.4,0.28,1.79
2/25/89,0.25,-7.6,-2.5,2.5,-7.2,0.37,3.44
2/26/89,0,-5.3,1.1,7.4,-8.4,1.16,7.48
2/27/89,0,1.6,9.9,18.2,3.5,1.64,13.08
2/28/89,1.43,6.1,9.9,13.7,7.1,0.54,3.55
3/1/89,4.72,0.4,5.6,10.8,5.1,0.41,2.41
3/2/89,0,1.9,6.2,10.5,2.9,0.43,5.58
3/3/89,13.34,5.5,8.8,12.2,4.3,0.42,8
3/4/89,4.1,7.4,9.2,10.9,8.8,0.24,1.41
3/5/89,13.95,7.7,11.2,14.6,9.3,0,5.21
3/6/89,0.67,10.7,16.5,22.3,16,0.37,6.24
3/7/89,17.77,3.8,15.2,26.6,12.7,0.69,14.77
3/8/89,2.42,-1.6,1.2,4.1,-1,0.57,1.67
3/9/89,14.04,-1.5,-0.3,0.8,-1.6,0.4,1.76
3/10/89,2.01,-0.8,2.7,6.3,-1.9,0.63,3.62
3/11/89,0,2,8.4,14.7,-5,2.68,12.9
3/12/89,0,2.6,9.6,16.6,-1.4,1.64,13.95
3/13/89,0,6.4,16.5,26.6,3.7,3.08,27.12
3/14/89,0,4.3,7.1,10,3.2,0.73,5.09
3/15/89,0,4.6,11.1,17.7,10,0.57,7.32
3/16/89,3.11,13.1,20.8,28.5,13.1,1.25,24.6
3/17/89,0,8.6,14.6,20.7,9,0.41,14.19
3/18/89,0,10.3,18.2,26,12.3,0.24,20.29
3/19/89,8.52,10.8,19,27.1,14.4,0.62,18.11
3/20/89,0,4.7,11,17.4,2.2,1.3,13.42
3/21/89,0.54,6.6,12.5,18.4,9.6,1.12,8.11
3/22/89,9.69,5.9,13.7,21.4,12.7,0.55,8.83
3/23/89,27.44,2,4.1,6.1,2.5,0.42,2.89
3/24/89,24.11,2.4,4.6,6.8,4.4,0.36,1.06
3/25/89,0,4.8,8.5,12.2,6,0.23,3.96
3/26/89,0,9.2,16.6,24,10.1,0.81,16.99
3/27/89,0,9.7,18.4,27.1,11.4,0.08,23.78
3/28/89,0,11.6,19.3,27.1,14.1,0,20.24
3/29/89,0,15,21.2,27.5,14.7,0.38,20.54
3/30/89,0,17.5,23.1,28.6,15.2,1.81,22.9
3/31/89,0,16.7,21.3,25.8,17.2,0.68,14.32
4/1/89,0,4.2,15.3,26.4,7,2.46,19.16
4/2/89,0,3.3,10.3,17.4,-2.3,2.29,15.33
4/3/89,0,7.3,14.3,21.3,4.4,1.18,18.96
4/4/89,0,13.3,19.8,26.4,12.9,0.75,21.2
4/5/89,0,14.9,21.2,27.5,13.9,2.44,22.2
4/6/89,27.35,8.8,16,23.2,13.2,0.44,11.78
4/7/89,4.62,5.4,11.8,18.1,3.1,1.48,15
4/8/89,4.9,2.1,8.2,14.3,3.6,0.4,8.52
4/9/89,17.68,4.4,8.8,13.2,7.3,0,6.91
4/10/89,7.08,8.6,12.9,17.2,6.3,0.97,11.89
4/11/89,23.01,2.2,6.2,10.2,4.3,0.32,2.58
4/12/89,0,-0.5,6.1,12.6,0.2,0.11,8.96
4/13/89,0,1.1,8.5,16,-1.1,0.24,13.64
4/14/89,0,4.4,12.9,21.4,2.2,0.81,19.27
4/15/89,3.65,8.8,16.1,23.4,7.8,0.45,21.23
4/16/89,22.15,9.6,13,16.5,12.4,0.18,2.5
4/17/89,0,8.3,15.3,22.3,8.9,0.33,16.84
4/18/89,0,10.1,17.7,25.2,10.7,0,19.35
4/19/89,0,13.9,21.1,28.3,12.7,0.52,24.68
4/20/89,15.16,10.8,20.4,30.1,12.5,0.11,31.5
4/21/89,0.36,8.8,11.8,14.9,6.7,1.87,7.22
4/22/89,0,9.4,16.4,23.4,7.3,0.64,20.59
4/23/89,0,12.7,19.2,25.7,9.5,2.24,22.49
4/24/89,0.97,14.2,17.9,21.6,11.8,0.88,13.27
4/25/89,12.52,15.3,20.5,25.6,15.8,0.39,13.94
4/26/89,0,15.3,22.8,30.3,16.7,1.82,24.44
4/27/89,0,15.9,23.3,30.6,16,0.78,26.93
4/28/89,1.41,14.2,23.6,33,16.5,0.44,30.19
4/29/89,0,16.3,23,29.7,15.9,0.83,24.14
4/30/89,0,17.4,24.2,30.9,18.4,0.81,24.67
5/1/89,0.82,19.2,24.4,29.6,18.9,0.35,20.02
5/2/89,21.08,16.4,22.3,28.1,18.9,0.67,18.41
5/3/89,0,9.9,18.2,26.6,9.2,1.77,25.66
5/4/89,0,8,15.9,23.8,6.1,0.7,21.96
5/5/89,3.74,12.2,17.5,22.8,9.3,0.04,18.46
5/6/89,16.45,12.6,19.8,26.9,16.4,0,16.14
5/7/89,0.58,5.9,16.4,26.9,8.7,1.94,22.66
5/8/89,0,2,11,20,1.1,0.15,16.1
5/9/89,0,6.7,14,21.3,4.5,0.72,18.73
5/10/89,17.1,12.8,16.1,19.4,14.8,0.1,6.28
5/11/89,10.55,7.9,15.3,22.7,11.1,0.63,12.84
5/12/89,0,7.6,13.1,18.7,7.2,0.71,12.47
5/13/89,0,7.9,14.8,21.6,7,0.67,16.92
5/14/89,0.26,12.3,17.6,22.9,9,1.5,18.56
5/15/89,6.94,15.5,20.6,25.7,14.1,0.29,19.43
5/16/89,0,12.9,20,27.1,15.2,0.25,19.1
5/17/89,0,10.9,17.7,24.5,8.8,1.47,20.5
5/18/89,0,11.8,19.3,26.8,12.6,0.24,21.48
5/19/89,0,13.4,21.4,29.4,13.4,0.6,27.53
5/20/89,0,15,21.7,28.4,13.4,1.34,24.85
5/21/89,0,16.2,23.1,29.9,16.2,0.42,25.87
5/22/89,0,17.3,24.7,32.1,18,0,29.22
5/23/89,0,17.8,24.7,31.5,18.9,0,28.08
5/24/89,0,13.9,22.7,31.6,16.1,1.74,28.37
5/25/89,0,14.1,22.6,31.1,12.7,1.07,34.05
5/26/89,0,19.4,26.2,33,18.3,0.13,32.97
5/27/89,0,21.4,27.7,34.1,20.7,2.64,31.4
5/28/89,0,17.8,26.6,35.3,15.6,7.82,38.81
5/29/89,0,14.1,21,27.9,12.1,1.57,24
5/30/89,0,15,22,28.9,14.6,0.74,25.76
5/31/89,0,16.8,24.1,31.4,16.4,0.65,29.7
6/1/89,0,20.3,26.9,33.5,19.5,1.8,30.85
6/2/89,0,21.6,28.4,35.2,20.6,3.55,33.92
6/3/89,0,20.7,28.6,36.5,20,1.88,40.18
6/4/89,1.9,21.1,28.1,35,20.3,1.26,36.67
6/5/89,4.7,22.4,28,33.5,21,1.1,29.56
6/6/89,8.6,19.8,26.8,33.7,20.5,0.82,30.38
6/7/89,2,19.5,23.6,27.7,19.7,0.54,14.3
6/8/89,27.02,19.5,23.4,27.4,20.1,0.01,12.43
6/9/89,3.24,21.4,24.8,28.3,20.9,1.14,15.22
6/10/89,2.15,21,25.8,30.5,21.5,0.62,19.74
6/11/89,0,19,25.3,31.7,18,1.64,28.71
6/12/89,0,19.9,25.2,30.5,17.5,0.95,26.55
6/13/89,0,21.6,27,32.3,21,1.55,26.82
6/14/89,0,21,27.2,33.5,19.9,1.88,30.3
6/15/89,1.23,22.9,28.5,34.1,21.6,1.59,30.15
6/16/89,6.74,20.1,27.2,34.4,20.4,0.75,31.43
6/17/89,29.22,19.5,25.3,31.2,20.4,0.44,20.32
6/18/89,0.83,19.9,24.4,29,20.6,0.43,15.85
6/19/89,0,20.5,26,31.5,19.3,0.87,26.75
6/20/89,0.68,20.6,26.1,31.6,21.3,0.06,23.75
6/21/89,3.13,21.5,25.4,29.4,22,0.34,14.38
6/22/89,9.85,19.2,24.7,30.3,21.5,0,16.87
6/23/89,0,20.5,25.9,31.2,21.4,0.33,21.59
6/24/89,2.86,20.6,26.2,31.8,21.1,0.58,23.17
6/25/89,0,20.5,26.2,31.9,21.4,0.36,22.48
6/26/89,0,20.5,25.7,30.9,20.7,0.81,22.45
6/27/89,0,21.3,26.9,32.5,21,1.56,26.05
6/28/89,0,21.4,27.4,33.5,21.5,1.35,26.76
6/29/89,0,21.6,27.8,34,21.3,0.88,30.64
6/30/89,9.25,20.4,25.6,30.8,21.1,1.04,17.71
7/1/89,0,16.5,22.9,29.4,16.7,0.62,23.8
7/2/89,0,18.2,23.8,29.3,16.5,1.6,23.63
7/3/89,0,20,25.1,30.2,18.2,1.82,25.03
7/4/89,25.07,21.6,25.8,30,21.7,0.34,18.39
7/5/89,2.45,21.4,25.6,29.7,22.6,0.08,14.79
7/6/89,0,22.7,27.1,31.5,23,0.01,18.35
7/7/89,3.91,22.3,27.6,33,22.7,0.52,22.96
7/8/89,0,23.1,28.3,33.6,22.6,2.38,25.48
7/9/89,0,22,27.9,33.9,22.3,0.95,26.88
7/10/89,0,21.7,28.4,35.1,21.1,0.92,39.15
7/11/89,0,23.6,29.7,35.8,22.8,1.71,33.87
7/12/89,0,23.7,30.2,36.7,23,1.21,37.23
7/13/89,0,22.3,29.3,36.4,22.5,1.13,35.42
7/14/89,0,22.5,28.2,33.8,22.4,1.65,27.22
7/15/89,0,22.4,27.4,32.4,21.2,1.26,27.14
7/16/89,15.59,21.9,25.6,29.2,22.4,0.45,12.8
7/17/89,6.96,22.1,26.5,30.8,22.7,0.71,17.22
7/18/89,2.31,20.7,24.7,28.7,21.1,1.27,14.78
7/19/89,0.27,20.8,24.5,28.2,21,0.42,13.78
7/20/89,28.64,20.7,26.4,32,21.7,0.36,22.45
7/21/89,20.89,20.5,25.8,31.1,21.6,0.22,16.55
7/22/89,7.2,20.5,27.2,33.9,22.2,0,25.86
7/23/89,13.27,20.2,25.5,30.7,22.2,0,16.6
7/24/89,0,20.2,26.2,32.2,21.3,0.31,23.74
7/25/89,0,20.8,27.4,34,22.3,0.12,30.89
7/26/89,0,20.1,26.3,32.4,21.4,0,24.08
7/27/89,1.68,21.9,27.5,33,21.2,1.25,26.68
7/28/89,0,22.1,27.1,32.1,22.2,1.54,20.31
7/29/89,0,22.5,28.4,34.4,21.1,2.08,34.9
7/30/89,0,22.1,27.5,32.8,20.6,1.58,28.02
7/31/89,1.57,21.1,26.4,31.8,21.6,0.92,19.49
8/1/89,1.41,22.4,27.4,32.4,22.5,0.92,20.77
8/2/89,5.22,21.8,26.2,30.6,22.2,1.13,17.56
8/3/89,0,20.2,26,31.7,20.8,0.78,22.78
8/4/89,0,20.4,26.3,32.2,19.7,1.85,27.95
8/5/89,0,22.5,28.2,33.9,22.3,2.31,26.27
8/6/89,0,23.5,29.4,35.3,22,3.12,34.24
8/7/89,24.84,22.1,29.1,36,21.9,1.72,34.42
8/8/89,0,19.1,25.7,32.3,18.8,4.41,24.46
8/9/89,7.14,16.6,19.9,23.3,14.7,1.16,13.69
8/10/89,0.38,16.9,19.2,21.4,16.1,1.51,7.42
8/11/89,0,16.6,18.4,20.2,15.9,1.18,4.4
8/12/89,0,17.9,20,22.1,17.6,2.13,6.48
8/13/89,0,19.3,23.5,27.7,19.3,0.5,15.4
8/14/89,2.09,21.1,25.3,29.5,20.6,1.19,17.76
8/15/89,13.9,21.6,23.9,26.2,21.5,1.08,8.48
8/16/89,0,21.2,25.9,30.6,21.6,0.34,18.84
8/17/89,1.04,20.7,26.4,32.1,21.5,0.46,24.5
8/18/89,4.06,20.5,26.5,32.5,21.2,0.86,24.42
8/19/89,76.84,20.2,25.4,30.7,20.5,0.82,19.65
8/20/89,0,21.2,25.1,29,21.4,0.8,14.6
8/21/89,0.39,22.5,27.4,32.2,22.6,0.73,21.64
8/22/89,0,21.8,27.4,32.9,22.4,0.29,26.72
8/23/89,0,23.8,28.9,33.9,23.2,1.34,27.22
8/24/89,1.04,22.5,28.2,34,23.8,0.77,23.49
8/25/89,1.86,22.8,28.2,33.6,23.1,0.65,21.42
8/26/89,0,21.5,26,30.5,22,0.74,16.29
8/27/89,0,20.8,25.4,29.9,20.5,0.81,19.2
8/28/89,2.85,22.7,26.8,30.9,22.3,1.19,18.96
8/29/89,1.5,21.5,25.7,29.9,22.4,0,16.27
8/30/89,0.85,22.7,27.1,31.6,22.5,1.14,19.2
8/31/89,22.25,21.2,27,32.7,22.1,0.4,21.34
9/1/89,0,19.7,25.8,31.8,19.6,0.9,25.88
9/2/89,0,20.9,26.7,32.6,21.9,0,26.4
9/3/89,2.38,22.4,27.6,32.7,22.8,1.55,22.5
9/4/89,0,17.8,23.1,28.4,18,2.89,15.8
9/5/89,3.13,19.5,23.6,27.7,17.8,1.64,17.06
9/6/89,12.94,20.1,23.8,27.6,20.5,0.35,11.57
9/7/89,15.11,19.9,24.7,29.4,20.7,1.09,15.92
9/8/89,0,18.4,23.9,29.4,18.6,0.57,20.77
9/9/89,0,18,23.5,29.1,19.3,0.05,17.79
9/10/89,0,19.4,25.3,31.3,20,0.36,25.56
9/11/89,0,21.3,26.7,32.1,21.2,1.46,23.67
9/12/89,0,20.5,26.5,32.6,21.5,0.02,23.74
9/13/89,0,18.7,25.4,32,20.4,0.39,25.23
9/14/89,0,19.4,25.5,31.6,20.2,0,26.01
9/15/89,0,20.3,25.2,30,21.7,0.07,17.07
9/16/89,0.54,21.9,26.9,31.9,22.4,0.49,22.97
9/17/89,31.12,18.9,25.3,31.7,21,0.68,21.68
9/18/89,0,16.1,23,30,16.6,2.09,24.9
9/19/89,0,16.3,22.3,28.2,16.8,0.88,19.54
9/20/89,0,17.7,20.3,23,17.3,0.83,7.82
9/21/89,2.27,18.3,22.3,26.4,21.3,0.64,9.9
9/22/89,46.93,21.9,26.4,30.9,22.4,0.69,18.76
9/23/89,5.06,21,25.6,30.2,19.6,1.29,25.34
9/24/89,0,12,20.2,28.4,14.6,1.96,15.78
9/25/89,0.88,12.2,16.6,21,8,1.78,14.06
9/26/89,26.49,12.9,15.6,18.3,15.1,0.36,4.78
9/27/89,0.33,16.4,20.2,24.1,16.6,1.57,8.88
9/28/89,0,10.4,16.4,22.4,8.2,2.54,15.61
9/29/89,0,11.4,18,24.6,13.1,0.92,15.69
9/30/89,10.82,16.7,22.4,28.1,17.1,0.54,20.26
10/1/89,6.02,18,20.5,23,18.4,0.81,7.13
10/2/89,54.73,19.8,21.8,23.8,21.2,0.27,3.23
10/3/89,0,18.1,23.9,29.7,19.2,0.79,19.77
10/4/89,0,14,22.2,30.4,15.3,2,26.35
10/5/89,0,9.2,17.4,25.5,8.4,1.49,22.49
10/6/89,0,11.2,18.5,25.7,10,0.97,22.07
10/7/89,0,15.2,22.8,30.4,17.5,2.26,23.54
10/8/89,0,14.7,21.8,28.9,14.5,2.38,20.24
10/9/89,0,6.3,13,19.7,8,1.29,9.45
10/10/89,0,5.3,11.9,18.6,3.1,1.09,15.01
10/11/89,0,6.4,14.5,22.6,9.3,0,16.55
10/12/89,0,9.7,17.9,26,9.9,0.57,22.71
10/13/89,0,11.5,19.2,26.9,11.8,0.85,23.64
10/14/89,0,15.5,21.9,28.3,14.6,1.3,23.18
10/15/89,0,15.7,19.9,24,16.5,0.69,10.78
10/16/89,0,15.8,22.8,29.8,17.5,0.21,22.06
10/17/89,0,16.1,23.2,30.3,18.2,0,23.87
10/18/89,4.64,18.1,24,29.8,19.8,0,20.23
10/19/89,5.15,19,21.4,23.9,20.1,0.78,3.92
10/20/89,0,3.9,12.1,20.3,9.2,1.53,6.79
10/21/89,0,1.3,6.8,12.3,-0.7,1.18,8.38
10/22/89,0,3,11.5,20,0,0.82,18.72
10/23/89,0,3.4,13.2,23,3.7,0.6,21.41
10/24/89,0,4,12.9,21.8,4.1,0.01,19.96
10/25/89,0,5.9,14,22.1,7.2,0,18.09
10/26/89,0,5.5,14.4,23.3,5.3,0.8,21.44
10/27/89,0,7.1,15.8,24.4,5.7,1.72,23.58
10/28/89,0,8.4,16.3,24.3,7,1.66,21.82
10/29/89,0,10.1,16.2,22.3,9,2.11,16.53
10/30/89,0,13.4,19.4,25.5,13.6,1.27,16.99
10/31/89,1.85,16.5,19.3,22.1,17,0.63,7.14
11/1/89,0,8.4,16.5,24.6,14.8,0,13.45
11/2/89,0,11.5,17.3,23.1,10.2,1.01,17.33
11/3/89,31.66,9.6,12.7,15.7,11.2,0.62,3.25
11/4/89,0,3.8,10.9,18,4.7,1.07,11.9
11/5/89,0,4.7,12.3,19.8,6.1,0.61,14.29
11/6/89,0,7.4,14.8,22.1,7.2,0.7,18.72
11/7/89,0,10.3,17.1,24,13.8,0.72,14.11
11/8/89,0.31,15.3,20.5,25.7,16.3,0.87,15.64
11/9/89,0.55,17.6,21,24.4,17.8,0.53,11.15
11/10/89,0,4.6,15.2,25.9,6.7,1.61,25.15
11/11/89,0,4.3,13.9,23.5,2.5,1.42,22.63
11/12/89,0,7.4,15.6,23.7,4.6,2.75,21.77
11/13/89,0,8,18.7,29.4,8,0.88,32.48
11/14/89,0.46,10.7,19.3,28,12.8,0.25,24.85
11/15/89,0.76,13,18.5,24,15.5,0.23,11.62
11/16/89,11.11,13.3,17.5,21.6,17.3,0,5.42
11/17/89,0,-1.6,7.9,17.3,-1.9,1.02,13.04
11/18/89,0,-0.1,5.5,11.2,-3.9,1,9.42
11/19/89,0,2,8.4,14.9,-0.9,0.95,11.9
11/20/89,0,-0.9,4.9,10.6,-2.3,0.66,8.43
11/21/89,0,5.3,13.6,21.8,4.5,2.81,18.53
11/22/89,0,4.2,12.1,19.9,-2.8,3.66,18.31
11/23/89,19.24,2,6.7,11.3,-0.1,0.46,7.7
11/24/89,0,-4.7,2.8,10.4,-3.3,0.26,7.52
11/25/89,0,-4.1,2.4,8.9,-6.4,0.41,8.47
11/26/89,0,-1.2,7.6,16.4,2.7,1.3,12.86
11/27/89,0.47,10.6,16.6,22.6,12.8,0.16,11.36
11/28/89,0,12,17.2,22.3,12.6,0.31,11.91
11/29/89,0.5,8.8,16,23.2,12.3,0.38,11.02
11/30/89,0,-4,4.9,13.9,-4,1.16,9.94
12/1/89,0,-1.4,6.5,14.4,-5,1.12,12.88
12/2/89,0,-1,8.4,17.8,-4.1,0.69,17.55
12/3/89,0,1.4,9.5,17.7,-1.6,1.23,14.33
12/4/89,0,-6.9,0,6.9,-11.6,0.86,7.35
12/5/89,0,-4.9,2.7,10.2,-10.3,1.2,10.19
12/6/89,0,2.7,9.4,16.1,-3.5,2.99,13.77
12/7/89,0,6.3,13.7,21.2,3.9,1.16,18.86
12/8/89,33.41,3.5,9.4,15.4,7.8,0.29,6.67
12/9/89,41.32,-0.6,1.9,4.3,1.2,0.31,0.86
12/10/89,22.3,-3.3,-1,1.2,-1.7,0.23,1.08
12/11/89,7.58,-2.2,3.2,8.6,-0.5,0.16,5.2
12/12/89,0,2.4,7.1,11.9,3.6,0.27,5.72
12/13/89,9.7,1.6,7.5,13.5,5.1,0.22,5.74
12/14/89,0,-2.6,1,4.5,-1,0.22,2.34
12/15/89,0,-3,3.4,9.8,-4.5,0.8,7.93
12/16/89,0,-2.8,5.2,13.2,-2.5,1.26,10.81
12/17/89,0,-5.4,-1.4,2.7,-15.1,2,5.78
12/18/89,0.51,-4.5,-1.9,0.7,-10.5,1.28,4.24
12/19/89,6.27,-2.2,0.5,3.2,-6,0.76,4.47
12/20/89,8.3,-2.2,-0.9,0.3,-1.9,0.21,1.05
12/21/89,0,-6.5,-0.9,4.8,-4.6,0.24,4.19
12/22/89,0,-7.4,0.9,9.2,-7.7,0.26,8.19
12/23/89,0,-9,-6.1,-3.2,-19.7,1.71,3.59
12/24/89,2.6,-9.6,-7.8,-6.1,-12.7,0.53,1.97
12/25/89,0,-12.6,-6.1,0.3,-15,0.5,4.63
12/26/89,0,-5.2,-0.4,4.3,-10.3,1.5,5.62
12/27/89,0,-6,2.4,10.8,-5.7,0.41,8.26
12/28/89,0,-4.7,1.2,7.1,-5.5,0.4,6.02
12/29/89,0,-3.8,5.7,15.3,-2.1,0,12.46
12/30/89,0,-1.3,7.8,16.9,2.4,0.25,12.55
12/31/89,0,6.6,13.5,20.5,7.4,0.52,14.58
1/1/90,8.89,8.5,14.2,19.9,13.8,0.15,7.23
1/2/90,0,-4.2,3.4,11,-5.2,0.72,9.1
